,United States,Japan,United Kingdom,Canada,France,Switzerland,Germany,Australia,Netherlands,Sweden,Hong Kong,Spain,Italy,Singapore,Denmark,Finland,Belgium,Norway,China,Taiwan,India,Korea,Brazil,Russia,South Africa,Mexico,Malaysia
1999-02-01,0.1874999999999929,0.07499999999999574,0.18124999999999858,0.08124999999999716,-0.02499999999999858,0.9375,-0.11250000000000426,-0.056250000000005684,0.012499999999995737,0.375,0.23125000000000284,0.012500000000002842,-0.012500000000002842,0.21249999999999147,0.16875000000000284,0.09999999999999432,0.16875000000000284,0.08124999999999005,-0.025000000000005684,0.2499999999999929,0.09375,-0.2812500000000071,0.10624999999998863,0.26874999999999716,-0.04375000000000284,0.7124999999999915,0.018749999999997158
1999-03-01,0.17474489795918657,0.09948979591837315,0.33099489795917947,0.09119897959183731,-0.04846938775510523,0.6441326530612272,-0.08545918367346417,0.05420918367347127,-0.006377551020406713,1.492346938775512,0.28507653061224403,0.08545918367347127,0.03698979591836604,0.2232142857142847,0.18431122448979664,0.15816326530612912,0.20471938775509813,0.0758928571428612,-0.07397959183672498,0.2857142857142918,0.13073979591836604,-0.5248724489795862,0.13456632653061007,0.3526785714285694,-0.03890306122448095,0.7436224489795933,0.0669642857142847
1999-04-01,0.15981392557022644,0.11282638055221383,0.5136742196878714,0.11376425570227866,0.01538115246098215,1.4330732292917077,-0.05148934573829678,0.13420993397358671,-0.0028136254501802682,1.485594237695075,0.33257052821127786,0.051489345738282566,0.08525285114045289,0.24094012605042536,0.15943877551019625,0.26738820528210994,0.31090561224488766,0.024290966386551816,-0.09697629051621703,0.30527836134453423,0.15878226290515585,-0.7095025510204138,0.21561749699880295,0.38537289915966255,-0.003376350540222006,0.6957157863145227,0.13064600840335316
1999-05-01,0.1725976650202128,0.13128201922684468,0.5916381342613448,0.15778398885578326,0.10326519573825976,0.9911927991182594,-0.008913719026814704,0.15520076437930896,0.0072394068661481015,0.15052863615953527,0.3778204984283846,0.030600047965066324,0.19528858125485016,0.27036154937339774,0.19409264399723014,0.23614179797526447,0.31038558292852514,-0.013633684736902296,-0.07115029391354,0.3292016624484688,0.16773418683921193,-0.7522445350451079,0.3658770716822488,0.4307766001959479,0.041650508225501426,0.5587099951014451,0.19675559762420392
1999-06-01,0.15328926870065374,0.1474396668159983,0.3870345848262957,0.19132769529156946,0.22859452183298856,0.9205916515041039,0.053857683454701544,0.09760595041187514,0.037531791086728106,1.9705500584762206,0.35382084231844857,0.01256688986271115,0.2873962690010572,0.30334655228833185,0.2657623506322082,0.23005619437958558,0.24974800998233349,-0.020055777890242155,-0.005409935441349489,0.3313832952188207,0.1757996082577833,-0.6260617216681013,0.4857382454972594,0.38283009248113586,0.09414394113319702,0.44871600161304315,0.20428475272647262
1999-07-01,0.09549494437474237,0.16623846817740429,0.2614831191503697,0.20768385087116314,0.39350708708209226,1.5528744119481956,0.10061850003616257,0.02675874050284932,0.0625180980362714,0.25760329516087666,0.3001879824781568,0.02361487856889255,0.29118018263471157,0.3126059608552225,0.39408999997142047,0.3161504027368238,0.2244805824690701,0.021504236637838403,0.06276341872145252,0.3038755280927745,0.19884401834369925,-0.46751492306503195,0.5275483203777611,0.28378078034658216,0.16058946212947234,0.3336339217484223,0.20271444942407157
1999-08-01,0.11658184670026372,0.17808053691457815,0.37588341563635197,0.2021925503006088,0.49337538414853555,1.1475281687575603,0.1399042806617743,-0.0007056819229163125,0.08112331232613457,1.329684324151053,0.2926244136522129,0.08290026783930671,0.25076888229019545,0.3079855854583968,0.4855778453424904,0.39141431112396674,0.2567161758115546,0.07353567799731309,0.09753936395788543,0.25815475544974475,0.2133230593305271,-0.35335656143154637,0.4615126559771596,0.18543908713298407,0.21954572523905114,0.263262538210995,0.23591645293314656
1999-09-01,0.1656604563885935,0.18168825192753246,0.4477287253762441,0.19185290702845492,0.5007851793961606,1.7266434220352451,0.15919705322082933,0.023828580786002362,0.13668893681390415,1.0662220656790993,0.2774557968942517,0.1943059104373006,0.23663410164374454,0.27842425106523905,0.4598248389629802,0.3679827475414186,0.3613595310237727,0.10393370203833285,0.10999381584940693,0.20461893208595683,0.20649178883648744,-0.3011134331569565,0.36483262546477846,0.11329049486902676,0.25864647051632517,0.1672209248583556,0.26020969547706585
1999-10-01,0.1707593143902173,0.1762476543556062,0.35426728001136354,0.19435349017765446,0.40990287276318327,2.1918386760283113,0.17899621408447075,0.06645886260664469,0.1817347329714778,1.4779246225955092,0.21296508137122316,0.2400770444483058,0.24105329152170896,0.21353986961178606,0.31717878727496185,0.37132649960977204,0.41568755077451414,0.10192913547421512,0.1175988807336239,0.14961393008100288,0.20706616172535774,-0.2592008184842811,0.27689719443783645,0.07931216005734143,0.2782638770649726,0.022785126214643014,0.2510213330895965
1999-11-01,0.14193801931378403,0.16929709532230675,0.22724267898573913,0.2081922281468067,0.3005535973360054,1.2262989718698663,0.19502294429267408,0.09582110237412422,0.15650977219384998,0.559849445830352,0.1510392965347549,0.1511429146313077,0.24405985982429002,0.15941106648933356,0.21316276175161875,0.3739071545669219,0.3280893252170358,0.09287811384270839,0.4635299259030461,0.12531835111423817,0.2157704559994471,-0.17860116261955028,0.18112112733118124,0.11552685375582428,0.28229994687884385,-0.038606761410214574,0.2299291460157633
