,United States,Japan,United Kingdom,Canada,France,Switzerland,Germany,Australia,Netherlands,Sweden,Hong Kong,Spain,Italy,Singapore,Denmark,Finland,Belgium,Norway,China,Taiwan,India,Korea,Brazil,Russia,South Africa,Mexico,Malaysia
2001-03-01,4.89,1.17,4.7,5.3,4.84,3.33,4.67,5.13,4.83,4.75,4.19,5.04,5.13,4.05,4.94,4.94,5.08,6.01,7.24,5.07,6.49,7.0,9.25,22.36,11.79,5.79,4.16
2001-04-01,5.14,1.32,4.95,5.59,5.0,3.53,4.83,5.58,5.02,4.93,4.25,5.18,5.28,4.23,5.14,5.1,5.21,6.22,7.45,4.36,5.82,7.74,9.25,20.96,12.17,10.9,4.42
2001-05-01,5.39,1.25,5.12,5.85,5.21,3.56,5.05,5.94,5.22,5.27,4.44,5.36,5.45,4.44,5.35,5.29,5.38,6.48,6.87,5.36,5.92,7.58,9.25,19.34,11.93,10.9,4.58
2001-06-01,5.28,1.15,5.2,5.72,5.15,3.38,5.0,5.9,5.17,5.38,4.51,5.33,5.4,4.4,5.33,5.26,5.33,6.59,6.71,4.51,5.77,7.14,9.25,18.81,11.32,10.9,4.47
2001-07-01,5.24,1.3,5.2,5.8,5.15,3.36,5.02,6.09,5.17,5.42,4.56,5.35,5.42,4.43,5.32,5.27,5.35,6.65,6.68,4.56,5.74,6.83,9.5,18.96,10.9,10.9,4.56
2001-08-01,4.97,1.34,4.99,5.53,4.95,3.32,4.82,5.76,4.98,5.16,4.36,5.16,5.22,4.26,5.12,5.06,5.15,6.45,5.69,4.33,5.57,6.29,9.5,18.58,10.75,10.9,4.33
2001-09-01,4.73,1.35,4.99,5.3,4.94,3.3,4.81,5.58,4.98,5.26,4.17,5.14,5.2,4.23,5.11,5.06,5.14,6.4,5.43,4.24,6.27,6.19,9.5,17.48,10.81,10.9,5.34
2001-10-01,4.57,1.36,4.83,5.23,4.72,3.0,4.6,5.41,4.76,5.17,4.02,4.91,4.96,4.09,4.86,4.83,4.89,6.1,5.58,5.07,7.16,6.54,10.0,17.34,10.73,11.09,5.22
2001-11-01,4.65,1.33,4.63,5.18,4.57,3.26,4.45,5.46,4.62,4.96,4.0,4.76,4.8,4.0,4.66,4.69,4.75,5.86,5.08,5.01,5.91,6.88,10.0,16.84,10.27,11.09,5.23
2001-12-01,5.09,1.33,4.89,5.41,4.87,3.56,4.74,5.82,4.89,5.24,4.19,4.97,5.05,4.26,4.97,4.98,4.97,6.17,5.53,5.21,6.42,7.01,10.0,16.67,11.63,10.28,5.54
2002-01-01,5.04,1.42,4.92,5.34,4.93,3.59,4.86,5.86,4.97,5.27,4.23,5.05,5.14,4.3,5.08,5.05,5.08,6.23,4.33,4.23,6.5,7.1,10.0,15.7,11.72,9.98,5.59
2002-02-01,4.91,1.5,4.93,5.32,4.99,3.61,4.92,5.95,5.03,5.36,4.25,5.11,5.2,4.34,5.14,5.1,5.15,6.35,4.65,4.25,6.59,7.0,10.0,15.1,11.91,9.93,6.37
2002-03-01,5.28,1.42,5.22,5.67,5.24,3.64,5.16,6.31,5.27,5.63,4.46,5.34,5.41,4.55,5.4,5.33,5.37,6.63,5.57,5.26,6.95,7.17,10.0,16.09,12.64,9.72,6.73
2002-04-01,5.21,1.39,5.23,5.66,5.24,3.53,5.16,6.29,5.25,5.69,4.45,5.34,5.4,5.36,5.4,5.32,5.37,6.71,4.6,5.25,6.92,7.3,9.5,17.05,12.51,9.85,6.69
2002-05-01,5.16,1.36,5.27,5.6,5.26,3.46,5.17,6.22,5.31,5.69,4.44,5.36,5.41,5.37,5.42,5.4,5.38,6.77,5.68,5.25,7.61,7.09,9.5,16.85,11.65,9.2,6.5
2002-06-01,4.93,1.33,5.1,5.42,5.11,3.3,5.02,6.01,5.16,5.52,4.3,5.23,5.26,5.15,5.27,5.26,5.24,6.78,4.82,5.08,6.62,6.76,9.5,16.56,11.6,9.95,5.08
2002-07-01,4.65,1.3,5.0,5.29,4.96,3.25,4.87,5.86,4.99,5.37,4.16,5.07,5.11,4.99,5.13,5.1,5.09,6.56,4.59,4.18,7.41,6.54,10.0,16.24,11.13,10.17,4.33
2002-08-01,4.26,1.25,4.75,5.12,4.67,3.19,4.59,5.65,4.71,5.13,3.9,4.78,4.83,4.61,4.88,4.81,4.8,6.31,4.38,3.9,7.25,6.24,10.0,16.28,11.08,10.23,3.9
2002-09-01,3.87,1.13,4.5,4.89,4.46,2.76,4.39,5.44,4.5,4.97,3.86,4.58,4.62,3.32,4.74,4.61,4.6,6.06,4.95,3.67,6.44,6.16,10.0,16.23,11.35,10.22,3.67
2002-10-01,3.94,1.1,4.62,5.13,4.55,2.86,4.46,5.66,4.58,5.07,3.94,4.62,4.76,3.82,4.81,4.68,4.66,6.16,4.26,3.82,4.48,6.11,10.0,15.39,11.25,11.17,3.73
