,United States,Japan,United Kingdom,Canada,France,Switzerland,Germany,Australia,Netherlands,Sweden,Hong Kong,Spain,Italy,Singapore,Denmark,Finland,Belgium,Norway,China,Taiwan,India,Korea,Brazil,Russia,South Africa,Mexico,Malaysia
2001-03-01,-1.13,-0.41,-0.7,-0.73,3.55,1.56,4.46,2.33,1.53,3.4,2.06,-0.9,2.9,6.9,5.25,7.54,8.44,-2.18,12.1,-3.21,2.82,1.4,8.38,2.3,2.31,-1.18,-2.8
2001-04-01,-2.11,-2.61,-1.1,-0.12,1.27,0.24,1.38,0.24,2.07,-3.1,-1.09,-2.4,-0.9,1.0,4.6,1.34,2.67,2.57,11.5,-7.27,2.71,4.4,6.21,-5.5,0.69,-2.59,3.5
2001-05-01,-2.88,-3.94,-1.7,-1.48,0.8,-0.04,0.12,-0.04,1.48,-0.8,-3.25,-0.9,-0.6,-10.1,-3.99,-2.17,5.42,-5.97,10.2,-7.7,1.7,1.5,4.84,6.9,-1.6,-2.87,-4.5
2001-06-01,-3.48,-6.18,-2.0,-2.78,2.14,0.56,2.89,0.86,-0.12,-3.7,-5.33,-0.1,-0.5,-16.2,-1.27,2.06,8.17,-1.35,10.1,-13.15,3.01,1.0,-0.91,4.2,-0.02,-2.53,-7.5
2001-07-01,-3.9,-7.29,-1.8,-4.14,-0.45,-2.01,-1.85,-1.64,-2.72,-0.6,-5.93,-3.1,-0.1,-13.7,2.98,-3.49,2.11,-4.41,8.1,-12.57,2.09,-4.1,1.54,4.8,-2.08,-0.43,-2.0
2001-08-01,-3.74,-9.84,-1.2,-4.6,2.94,1.18,-0.12,0.6,1.07,-0.7,-7.12,3.2,-4.1,-21.2,2.5,0.0,3.97,-1.15,8.1,-9.34,2.84,-3.5,-0.05,4.2,0.83,-2.15,-6.8
2001-09-01,-4.62,-9.65,-1.5,-6.02,1.14,-1.24,-1.59,-0.47,0.4,-2.9,-6.77,-0.6,-1.7,-22.2,4.07,-2.44,0.81,1.44,9.5,-16.03,1.9,4.2,-1.43,4.6,0.16,-2.94,-8.1
2001-10-01,-4.59,-10.99,-2.6,-5.95,-0.65,-2.06,-2.94,-2.08,-4.5,-3.2,-8.42,0.4,-2.7,-20.6,-1.26,-4.25,-1.61,-1.89,8.8,-8.38,2.54,-3.0,-3.0,6.6,-1.92,-1.82,-4.4
2001-11-01,-5.16,-12.72,-3.8,-5.86,-1.59,-3.25,-4.99,-3.62,-0.71,-5.4,-6.65,-4.8,-6.0,-13.0,6.9,-3.88,-2.66,1.94,7.9,-9.4,2.53,2.6,-1.67,5.7,-2.03,-0.81,-8.1
2001-12-01,-4.89,-12.7,-3.3,-7.79,-1.83,-3.0,-4.96,-3.68,2.28,0.2,-8.59,-6.7,-7.2,-21.9,-1.3,-7.02,-3.98,4.92,8.7,-9.89,2.82,1.5,-6.44,1.6,-3.15,0.51,-6.3
2002-01-01,-3.73,-9.84,-3.4,-2.04,-1.44,-2.44,-4.24,-2.04,1.48,-2.6,-0.24,-1.5,-4.6,2.7,4.71,-4.74,-4.04,-0.28,18.6,8.85,3.67,13.9,-1.18,3.7,-1.82,-1.41,3.1
2002-02-01,-3.09,-9.55,-2.7,-0.48,-1.7,-2.64,-5.04,-2.42,-0.76,1.7,-6.14,-1.2,-3.0,-12.0,-1.39,-4.23,-3.54,5.1,2.7,-14.23,2.63,-1.0,-1.39,2.9,-1.08,-1.6,-5.5
2002-03-01,-2.12,-7.57,-1.9,0.12,-1.64,-1.73,-3.17,-1.46,-0.83,1.1,-1.55,-1.1,-2.6,-4.0,-2.27,-0.19,1.61,-6.09,10.9,-0.6,3.56,7.0,-3.48,2.6,-1.87,-5.24,2.0
2002-04-01,-1.3,-7.0,-1.2,1.21,0.61,-1.03,-1.36,1.96,0.62,4.3,1.45,1.6,-3.8,8.3,1.67,2.03,2.74,4.62,12.1,9.52,4.48,10.5,5.66,3.7,-0.47,7.35,0.9
2002-05-01,-0.36,-1.37,0.4,1.01,-1.03,-1.37,-3.44,0.12,0.61,0.9,0.77,-2.1,-0.9,13.7,5.08,1.62,0.13,7.45,12.9,10.27,4.3,8.6,-1.62,-0.5,-0.31,1.12,0.2
2002-06-01,1.01,-1.49,-4.7,1.29,-1.2,-1.3,-1.22,0.52,2.52,0.7,-0.84,-2.3,-1.9,18.5,3.49,4.04,-2.86,4.61,12.4,9.07,4.69,2.2,-0.6,2.1,0.34,-0.67,7.0
2002-07-01,1.59,0.65,-1.4,3.78,-0.83,0.21,0.0,3.01,3.49,2.1,5.28,1.3,-0.2,18.9,3.16,4.75,2.21,1.47,12.8,14.3,6.67,10.4,2.4,5.6,2.92,0.09,6.4
2002-08-01,1.59,2.51,-2.5,3.02,-1.41,-1.47,-0.37,0.44,0.51,-0.2,3.58,-1.8,-3.6,16.7,-1.48,0.4,-0.66,0.68,12.7,8.57,6.36,8.7,-0.13,5.3,-1.06,-0.61,9.0
2002-09-01,2.22,5.12,-1.2,3.67,-1.19,-0.22,-0.37,0.74,1.77,2.3,5.86,-0.1,-0.1,11.8,1.07,0.8,0.67,-6.14,13.8,14.09,5.78,1.8,4.88,4.3,-0.74,-0.63,9.7
2002-10-01,2.28,5.12,-0.8,4.06,-1.29,0.97,0.63,1.75,6.7,1.3,7.95,2.5,-0.4,12.3,7.4,3.43,4.37,-0.87,14.2,8.39,6.51,13.7,9.78,3.2,2.61,3.06,8.6
2002-11-01,3.44,6.67,-0.5,3.32,0.79,1.57,3.71,2.04,0.42,1.0,5.56,3.0,3.3,-1.1,-3.06,4.54,5.61,-2.95,14.5,9.44,4.66,9.3,6.3,0.7,0.99,-1.04,7.7
2002-12-01,2.91,5.48,-0.8,4.19,-2.21,-0.34,1.27,3.28,-2.87,2.2,6.52,1.5,0.3,19.8,-0.88,4.82,1.66,-7.18,14.9,12.73,5.77,11.2,7.86,4.0,0.52,0.29,7.0
2003-01-01,3.02,7.54,-1.5,1.76,-0.18,1.14,1.52,1.43,2.82,4.3,5.51,1.6,2.3,13.6,-1.64,1.32,3.26,-2.28,14.8,11.67,6.57,4.3,2.21,5.4,0.48,1.03,5.4
2003-02-01,3.15,5.77,-0.9,0.56,0.35,2.38,1.26,2.87,8.06,-1.2,6.03,2.0,-1.2,-2.0,2.2,5.13,3.4,-4.39,19.8,11.62,7.32,10.5,3.01,8.3,1.38,3.62,9.8
2003-03-01,2.11,6.09,-1.9,0.35,-0.92,0.07,0.76,3.02,0.31,-0.6,4.02,2.0,-1.8,6.1,0.81,-3.32,-0.92,5.46,16.9,5.84,5.8,5.3,0.0,9.5,0.22,5.8,9.5
