,ReportDateTime,Country,Indicator,FullName,Period,Value
1,1999-01-01 04:00:00,United Kingdom,Retail Sales (YoY),Retail Sales (YoY) (Dec),1998-12-01 00:00:00,-0.3
2,1999-01-01 04:00:00,Sweden,Retail Sales (YoY),Retail Sales (YoY) (Dec),1998-12-01 00:00:00,3.7
3,1999-01-01 04:00:00,Germany,Retail Sales (YoY),German Retail Sales (YoY) (Dec),1998-12-01 00:00:00,2.1
4,1999-01-01 04:00:00,Netherlands,Retail Sales (YoY),Dutch Retail Sales (YoY) (Dec),1998-12-01 00:00:00,7.84
5,1999-01-01 04:00:00,Japan,Retail Sales (YoY),Retail Sales (YoY) (Dec),1998-12-01 00:00:00,0.7
6,1999-01-01 04:00:00,Singapore,Retail Sales (YoY),Retail Sales (YoY) (Dec),1998-12-01 00:00:00,4.6
7,1999-01-01 04:00:00,China,Retail Sales (YoY),Retail Sales (YoY) (Dec),1998-12-01 00:00:00,8.7
8,1999-01-01 04:00:00,Hong Kong,Retail Sales (YoY),Retail Sales (YoY) (Dec),1998-12-01 00:00:00,-16.9
9,1999-01-01 04:00:00,Poland,Retail Sales (YoY),Retail Sales (YoY) (Dec),1998-12-01 00:00:00,15.9
10,1999-01-01 04:00:00,Hungary,Retail Sales (YoY),Retail Sales (YoY) (Dec),1998-12-01 00:00:00,17.1
11,1999-02-01 04:00:00,Hungary,Retail Sales (YoY),Retail Sales (YoY) (Jan),1999-01-01 00:00:00,2.3
13,1999-02-01 04:00:00,United Kingdom,Retail Sales (YoY),Retail Sales (YoY) (Jan),1999-01-01 00:00:00,0.8
14,1999-02-01 04:00:00,Sweden,Retail Sales (YoY),Retail Sales (YoY) (Jan),1999-01-01 00:00:00,4.2
15,1999-02-01 04:00:00,Germany,Retail Sales (YoY),German Retail Sales (YoY) (Jan),1999-01-01 00:00:00,-2.3
16,1999-02-01 04:00:00,Netherlands,Retail Sales (YoY),Dutch Retail Sales (YoY) (Jan),1999-01-01 00:00:00,0.0
17,1999-02-01 04:00:00,Japan,Retail Sales (YoY),Retail Sales (YoY) (Jan),1999-01-01 00:00:00,-0.6
18,1999-02-01 04:00:00,Singapore,Retail Sales (YoY),Retail Sales (YoY) (Jan),1999-01-01 00:00:00,-12.7
19,1999-02-01 04:00:00,China,Retail Sales (YoY),Retail Sales (YoY) (Jan),1999-01-01 00:00:00,5.9
20,1999-02-01 04:00:00,Hong Kong,Retail Sales (YoY),Retail Sales (YoY) (Jan),1999-01-01 00:00:00,-20.8
21,1999-02-01 04:00:00,Poland,Retail Sales (YoY),Retail Sales (YoY) (Jan),1999-01-01 00:00:00,7.9
23,1999-03-01 04:00:00,United Kingdom,Retail Sales (YoY),Retail Sales (YoY) (Feb),1999-02-01 00:00:00,0.6
24,1999-03-01 04:00:00,Sweden,Retail Sales (YoY),Retail Sales (YoY) (Feb),1999-02-01 00:00:00,5.0
25,1999-03-01 04:00:00,Germany,Retail Sales (YoY),German Retail Sales (YoY) (Feb),1999-02-01 00:00:00,0.9
26,1999-03-01 04:00:00,Netherlands,Retail Sales (YoY),Dutch Retail Sales (YoY) (Feb),1999-02-01 00:00:00,4.0
27,1999-03-01 04:00:00,Japan,Retail Sales (YoY),Retail Sales (YoY) (Feb),1999-02-01 00:00:00,1.8
28,1999-03-01 04:00:00,Singapore,Retail Sales (YoY),Retail Sales (YoY) (Feb),1999-02-01 00:00:00,10.7
29,1999-03-01 04:00:00,China,Retail Sales (YoY),Retail Sales (YoY) (Feb),1999-02-01 00:00:00,10.6
30,1999-03-01 04:00:00,Hong Kong,Retail Sales (YoY),Retail Sales (YoY) (Feb),1999-02-01 00:00:00,-4.1
31,1999-03-01 04:00:00,Poland,Retail Sales (YoY),Retail Sales (YoY) (Feb),1999-02-01 00:00:00,12.5
32,1999-03-01 04:00:00,Hungary,Retail Sales (YoY),Retail Sales (YoY) (Feb),1999-02-01 00:00:00,0.5
33,1999-04-01 04:00:00,Hungary,Retail Sales (YoY),Retail Sales (YoY) (Mar),1999-03-01 00:00:00,10.3
35,1999-04-01 04:00:00,United Kingdom,Retail Sales (YoY),Retail Sales (YoY) (Mar),1999-03-01 00:00:00,1.2
36,1999-04-01 04:00:00,Sweden,Retail Sales (YoY),Retail Sales (YoY) (Mar),1999-03-01 00:00:00,7.5
37,1999-04-01 04:00:00,Germany,Retail Sales (YoY),German Retail Sales (YoY) (Mar),1999-03-01 00:00:00,4.9
38,1999-04-01 04:00:00,Netherlands,Retail Sales (YoY),Dutch Retail Sales (YoY) (Mar),1999-03-01 00:00:00,10.71
39,1999-04-01 04:00:00,Japan,Retail Sales (YoY),Retail Sales (YoY) (Mar),1999-03-01 00:00:00,1.8
40,1999-04-01 04:00:00,Singapore,Retail Sales (YoY),Retail Sales (YoY) (Mar),1999-03-01 00:00:00,19.1
41,1999-04-01 04:00:00,China,Retail Sales (YoY),Retail Sales (YoY) (Mar),1999-03-01 00:00:00,5.8
42,1999-04-01 04:00:00,Hong Kong,Retail Sales (YoY),Retail Sales (YoY) (Mar),1999-03-01 00:00:00,-13.9
43,1999-04-01 04:00:00,Poland,Retail Sales (YoY),Retail Sales (YoY) (Mar),1999-03-01 00:00:00,25.6
45,1999-05-01 04:00:00,United Kingdom,Retail Sales (YoY),Retail Sales (YoY) (Apr),1999-04-01 00:00:00,0.9
46,1999-05-01 04:00:00,Sweden,Retail Sales (YoY),Retail Sales (YoY) (Apr),1999-04-01 00:00:00,2.3
47,1999-05-01 04:00:00,Germany,Retail Sales (YoY),German Retail Sales (YoY) (Apr),1999-04-01 00:00:00,-2.7
48,1999-05-01 04:00:00,Netherlands,Retail Sales (YoY),Dutch Retail Sales (YoY) (Apr),1999-04-01 00:00:00,5.49
49,1999-05-01 04:00:00,Japan,Retail Sales (YoY),Retail Sales (YoY) (Apr),1999-04-01 00:00:00,-2.3
50,1999-05-01 04:00:00,Singapore,Retail Sales (YoY),Retail Sales (YoY) (Apr),1999-04-01 00:00:00,-4.0
51,1999-05-01 04:00:00,China,Retail Sales (YoY),Retail Sales (YoY) (Apr),1999-04-01 00:00:00,5.7
52,1999-05-01 04:00:00,Hong Kong,Retail Sales (YoY),Retail Sales (YoY) (Apr),1999-04-01 00:00:00,-9.3
53,1999-05-01 04:00:00,Poland,Retail Sales (YoY),Retail Sales (YoY) (Apr),1999-04-01 00:00:00,16.3
54,1999-05-01 04:00:00,Hungary,Retail Sales (YoY),Retail Sales (YoY) (Apr),1999-04-01 00:00:00,4.8
55,1999-06-01 04:00:00,Hungary,Retail Sales (YoY),Retail Sales (YoY) (May),1999-05-01 00:00:00,4.1
57,1999-06-01 04:00:00,United Kingdom,Retail Sales (YoY),Retail Sales (YoY) (May),1999-05-01 00:00:00,2.1
58,1999-06-01 04:00:00,Sweden,Retail Sales (YoY),Retail Sales (YoY) (May),1999-05-01 00:00:00,5.9
59,1999-06-01 04:00:00,Germany,Retail Sales (YoY),German Retail Sales (YoY) (May),1999-05-01 00:00:00,-2.3
60,1999-06-01 04:00:00,Netherlands,Retail Sales (YoY),Dutch Retail Sales (YoY) (May),1999-05-01 00:00:00,2.06
61,1999-06-01 04:00:00,Japan,Retail Sales (YoY),Retail Sales (YoY) (May),1999-05-01 00:00:00,-3.5
62,1999-06-01 04:00:00,Singapore,Retail Sales (YoY),Retail Sales (YoY) (May),1999-05-01 00:00:00,10.6
63,1999-06-01 04:00:00,China,Retail Sales (YoY),Retail Sales (YoY) (May),1999-05-01 00:00:00,5.3
64,1999-06-01 04:00:00,Hong Kong,Retail Sales (YoY),Retail Sales (YoY) (May),1999-05-01 00:00:00,-7.8
65,1999-06-01 04:00:00,Poland,Retail Sales (YoY),Retail Sales (YoY) (May),1999-05-01 00:00:00,19.3
67,1999-07-01 04:00:00,United Kingdom,Retail Sales (YoY),Retail Sales (YoY) (Jun),1999-06-01 00:00:00,2.9
68,1999-07-01 04:00:00,Sweden,Retail Sales (YoY),Retail Sales (YoY) (Jun),1999-06-01 00:00:00,5.6
69,1999-07-01 04:00:00,Germany,Retail Sales (YoY),German Retail Sales (YoY) (Jun),1999-06-01 00:00:00,2.5
70,1999-07-01 04:00:00,Netherlands,Retail Sales (YoY),Dutch Retail Sales (YoY) (Jun),1999-06-01 00:00:00,7.61
71,1999-07-01 04:00:00,Japan,Retail Sales (YoY),Retail Sales (YoY) (Jun),1999-06-01 00:00:00,-2.2
72,1999-07-01 04:00:00,Singapore,Retail Sales (YoY),Retail Sales (YoY) (Jun),1999-06-01 00:00:00,22.0
73,1999-07-01 04:00:00,China,Retail Sales (YoY),Retail Sales (YoY) (Jun),1999-06-01 00:00:00,5.4
74,1999-07-01 04:00:00,Hong Kong,Retail Sales (YoY),Retail Sales (YoY) (Jun),1999-06-01 00:00:00,-6.3
75,1999-07-01 04:00:00,Poland,Retail Sales (YoY),Retail Sales (YoY) (Jun),1999-06-01 00:00:00,25.3
76,1999-07-01 04:00:00,Hungary,Retail Sales (YoY),Retail Sales (YoY) (Jun),1999-06-01 00:00:00,5.4
77,1999-08-01 04:00:00,Hungary,Retail Sales (YoY),Retail Sales (YoY) (Jul),1999-07-01 00:00:00,6.1
79,1999-08-01 04:00:00,United Kingdom,Retail Sales (YoY),Retail Sales (YoY) (Jul),1999-07-01 00:00:00,2.2
80,1999-08-01 04:00:00,Sweden,Retail Sales (YoY),Retail Sales (YoY) (Jul),1999-07-01 00:00:00,6.1
81,1999-08-01 04:00:00,Germany,Retail Sales (YoY),German Retail Sales (YoY) (Jul),1999-07-01 00:00:00,-1.5
82,1999-08-01 04:00:00,Netherlands,Retail Sales (YoY),Dutch Retail Sales (YoY) (Jul),1999-07-01 00:00:00,5.26
83,1999-08-01 04:00:00,Japan,Retail Sales (YoY),Retail Sales (YoY) (Jul),1999-07-01 00:00:00,-2.6
84,1999-08-01 04:00:00,Singapore,Retail Sales (YoY),Retail Sales (YoY) (Jul),1999-07-01 00:00:00,12.7
85,1999-08-01 04:00:00,China,Retail Sales (YoY),Retail Sales (YoY) (Jul),1999-07-01 00:00:00,5.6
86,1999-08-01 04:00:00,Hong Kong,Retail Sales (YoY),Retail Sales (YoY) (Jul),1999-07-01 00:00:00,-7.7
87,1999-08-01 04:00:00,Poland,Retail Sales (YoY),Retail Sales (YoY) (Jul),1999-07-01 00:00:00,26.4
89,1999-09-01 04:00:00,United Kingdom,Retail Sales (YoY),Retail Sales (YoY) (Aug),1999-08-01 00:00:00,2.0
90,1999-09-01 04:00:00,Sweden,Retail Sales (YoY),Retail Sales (YoY) (Aug),1999-08-01 00:00:00,6.2
91,1999-09-01 04:00:00,Germany,Retail Sales (YoY),German Retail Sales (YoY) (Aug),1999-08-01 00:00:00,0.6
92,1999-09-01 04:00:00,Netherlands,Retail Sales (YoY),Dutch Retail Sales (YoY) (Aug),1999-08-01 00:00:00,2.33
93,1999-09-01 04:00:00,Japan,Retail Sales (YoY),Retail Sales (YoY) (Aug),1999-08-01 00:00:00,-1.7
94,1999-09-01 04:00:00,Singapore,Retail Sales (YoY),Retail Sales (YoY) (Aug),1999-08-01 00:00:00,25.4
95,1999-09-01 04:00:00,China,Retail Sales (YoY),Retail Sales (YoY) (Aug),1999-08-01 00:00:00,6.0
96,1999-09-01 04:00:00,Hong Kong,Retail Sales (YoY),Retail Sales (YoY) (Aug),1999-08-01 00:00:00,-7.6
97,1999-09-01 04:00:00,Poland,Retail Sales (YoY),Retail Sales (YoY) (Aug),1999-08-01 00:00:00,25.9
98,1999-09-01 04:00:00,Hungary,Retail Sales (YoY),Retail Sales (YoY) (Aug),1999-08-01 00:00:00,8.6
99,1999-10-01 04:00:00,Hungary,Retail Sales (YoY),Retail Sales (YoY) (Sep),1999-09-01 00:00:00,4.5
101,1999-10-01 04:00:00,United Kingdom,Retail Sales (YoY),Retail Sales (YoY) (Sep),1999-09-01 00:00:00,2.0
102,1999-10-01 04:00:00,Sweden,Retail Sales (YoY),Retail Sales (YoY) (Sep),1999-09-01 00:00:00,4.4
103,1999-10-01 04:00:00,Germany,Retail Sales (YoY),German Retail Sales (YoY) (Sep),1999-09-01 00:00:00,-2.4
104,1999-10-01 04:00:00,Netherlands,Retail Sales (YoY),Dutch Retail Sales (YoY) (Sep),1999-09-01 00:00:00,3.3
105,1999-10-01 04:00:00,Japan,Retail Sales (YoY),Retail Sales (YoY) (Sep),1999-09-01 00:00:00,-1.9
106,1999-10-01 04:00:00,Singapore,Retail Sales (YoY),Retail Sales (YoY) (Sep),1999-09-01 00:00:00,34.5
107,1999-10-01 04:00:00,China,Retail Sales (YoY),Retail Sales (YoY) (Sep),1999-09-01 00:00:00,6.6
108,1999-10-01 04:00:00,Hong Kong,Retail Sales (YoY),Retail Sales (YoY) (Sep),1999-09-01 00:00:00,-6.5
109,1999-10-01 04:00:00,Poland,Retail Sales (YoY),Retail Sales (YoY) (Sep),1999-09-01 00:00:00,24.8
111,1999-11-01 04:00:00,United Kingdom,Retail Sales (YoY),Retail Sales (YoY) (Oct),1999-10-01 00:00:00,3.3
112,1999-11-01 04:00:00,Sweden,Retail Sales (YoY),Retail Sales (YoY) (Oct),1999-10-01 00:00:00,5.5
113,1999-11-01 04:00:00,Germany,Retail Sales (YoY),German Retail Sales (YoY) (Oct),1999-10-01 00:00:00,-1.0
114,1999-11-01 04:00:00,Netherlands,Retail Sales (YoY),Dutch Retail Sales (YoY) (Oct),1999-10-01 00:00:00,0.0
115,1999-11-01 04:00:00,Japan,Retail Sales (YoY),Retail Sales (YoY) (Oct),1999-10-01 00:00:00,-0.4
116,1999-11-01 04:00:00,Singapore,Retail Sales (YoY),Retail Sales (YoY) (Oct),1999-10-01 00:00:00,30.2
117,1999-11-01 04:00:00,China,Retail Sales (YoY),Retail Sales (YoY) (Oct),1999-10-01 00:00:00,8.2
118,1999-11-01 04:00:00,Hong Kong,Retail Sales (YoY),Retail Sales (YoY) (Oct),1999-10-01 00:00:00,-4.9
119,1999-11-01 04:00:00,Poland,Retail Sales (YoY),Retail Sales (YoY) (Oct),1999-10-01 00:00:00,25.1
120,1999-11-01 04:00:00,Hungary,Retail Sales (YoY),Retail Sales (YoY) (Oct),1999-10-01 00:00:00,10.6
121,1999-12-01 04:00:00,Hungary,Retail Sales (YoY),Retail Sales (YoY) (Nov),1999-11-01 00:00:00,11.3
123,1999-12-01 04:00:00,United Kingdom,Retail Sales (YoY),Retail Sales (YoY) (Nov),1999-11-01 00:00:00,3.5
124,1999-12-01 04:00:00,Sweden,Retail Sales (YoY),Retail Sales (YoY) (Nov),1999-11-01 00:00:00,5.7
125,1999-12-01 04:00:00,Germany,Retail Sales (YoY),German Retail Sales (YoY) (Nov),1999-11-01 00:00:00,0.5
126,1999-12-01 04:00:00,Netherlands,Retail Sales (YoY),Dutch Retail Sales (YoY) (Nov),1999-11-01 00:00:00,6.59
127,1999-12-01 04:00:00,Japan,Retail Sales (YoY),Retail Sales (YoY) (Nov),1999-11-01 00:00:00,-3.0
128,1999-12-01 04:00:00,Singapore,Retail Sales (YoY),Retail Sales (YoY) (Nov),1999-11-01 00:00:00,22.5
129,1999-12-01 04:00:00,China,Retail Sales (YoY),Retail Sales (YoY) (Nov),1999-11-01 00:00:00,7.8
130,1999-12-01 04:00:00,Hong Kong,Retail Sales (YoY),Retail Sales (YoY) (Nov),1999-11-01 00:00:00,-2.7
131,1999-12-01 04:00:00,Poland,Retail Sales (YoY),Retail Sales (YoY) (Nov),1999-11-01 00:00:00,32.2
133,2000-01-01 04:00:00,United Kingdom,Retail Sales (YoY),Retail Sales (YoY) (Dec),1999-12-01 00:00:00,4.9
134,2000-01-01 04:00:00,Sweden,Retail Sales (YoY),Retail Sales (YoY) (Dec),1999-12-01 00:00:00,8.5
135,2000-01-01 04:00:00,Germany,Retail Sales (YoY),German Retail Sales (YoY) (Dec),1999-12-01 00:00:00,0.1
136,2000-01-01 04:00:00,Netherlands,Retail Sales (YoY),Dutch Retail Sales (YoY) (Dec),1999-12-01 00:00:00,7.27
137,2000-01-01 04:00:00,Japan,Retail Sales (YoY),Retail Sales (YoY) (Dec),1999-12-01 00:00:00,-1.4
138,2000-01-01 04:00:00,Singapore,Retail Sales (YoY),Retail Sales (YoY) (Dec),1999-12-01 00:00:00,15.8
139,2000-01-01 04:00:00,China,Retail Sales (YoY),Retail Sales (YoY) (Dec),1999-12-01 00:00:00,8.0
140,2000-01-01 04:00:00,Hong Kong,Retail Sales (YoY),Retail Sales (YoY) (Dec),1999-12-01 00:00:00,-1.5
141,2000-01-01 04:00:00,Poland,Retail Sales (YoY),Retail Sales (YoY) (Dec),1999-12-01 00:00:00,34.6
142,2000-01-01 04:00:00,Hungary,Retail Sales (YoY),Retail Sales (YoY) (Dec),1999-12-01 00:00:00,12.8
143,2000-02-01 04:00:00,Hungary,Retail Sales (YoY),Retail Sales (YoY) (Jan),2000-01-01 00:00:00,2.0
145,2000-02-01 04:00:00,United Kingdom,Retail Sales (YoY),Retail Sales (YoY) (Jan),2000-01-01 00:00:00,5.8
146,2000-02-01 04:00:00,Sweden,Retail Sales (YoY),Retail Sales (YoY) (Jan),2000-01-01 00:00:00,7.7
147,2000-02-01 04:00:00,Germany,Retail Sales (YoY),German Retail Sales (YoY) (Jan),2000-01-01 00:00:00,-1.6
148,2000-02-01 04:00:00,Netherlands,Retail Sales (YoY),Dutch Retail Sales (YoY) (Jan),2000-01-01 00:00:00,2.51
149,2000-02-01 04:00:00,Japan,Retail Sales (YoY),Retail Sales (YoY) (Jan),2000-01-01 00:00:00,-1.7
150,2000-02-01 04:00:00,Singapore,Retail Sales (YoY),Retail Sales (YoY) (Jan),2000-01-01 00:00:00,41.5
151,2000-02-01 04:00:00,China,Retail Sales (YoY),Retail Sales (YoY) (Jan),2000-01-01 00:00:00,11.3
152,2000-02-01 04:00:00,Hong Kong,Retail Sales (YoY),Retail Sales (YoY) (Jan),2000-01-01 00:00:00,12.6
153,2000-02-01 04:00:00,Poland,Retail Sales (YoY),Retail Sales (YoY) (Jan),2000-01-01 00:00:00,20.2
155,2000-03-01 04:00:00,United Kingdom,Retail Sales (YoY),Retail Sales (YoY) (Feb),2000-02-01 00:00:00,4.2
156,2000-03-01 04:00:00,Sweden,Retail Sales (YoY),Retail Sales (YoY) (Feb),2000-02-01 00:00:00,7.2
157,2000-03-01 04:00:00,Germany,Retail Sales (YoY),German Retail Sales (YoY) (Feb),2000-02-01 00:00:00,5.0
158,2000-03-01 04:00:00,Netherlands,Retail Sales (YoY),Dutch Retail Sales (YoY) (Feb),2000-02-01 00:00:00,10.66
159,2000-03-01 04:00:00,Japan,Retail Sales (YoY),Retail Sales (YoY) (Feb),2000-02-01 00:00:00,0.1
160,2000-03-01 04:00:00,Singapore,Retail Sales (YoY),Retail Sales (YoY) (Feb),2000-02-01 00:00:00,10.3
161,2000-03-01 04:00:00,China,Retail Sales (YoY),Retail Sales (YoY) (Feb),2000-02-01 00:00:00,10.5
162,2000-03-01 04:00:00,Hong Kong,Retail Sales (YoY),Retail Sales (YoY) (Feb),2000-02-01 00:00:00,0.4
163,2000-03-01 04:00:00,Poland,Retail Sales (YoY),Retail Sales (YoY) (Feb),2000-02-01 00:00:00,24.5
164,2000-03-01 04:00:00,Hungary,Retail Sales (YoY),Retail Sales (YoY) (Feb),2000-02-01 00:00:00,11.1
165,2000-04-01 04:00:00,Hungary,Retail Sales (YoY),Retail Sales (YoY) (Mar),2000-03-01 00:00:00,0.7
167,2000-04-01 04:00:00,United Kingdom,Retail Sales (YoY),Retail Sales (YoY) (Mar),2000-03-01 00:00:00,4.2
168,2000-04-01 04:00:00,Sweden,Retail Sales (YoY),Retail Sales (YoY) (Mar),2000-03-01 00:00:00,7.2
169,2000-04-01 04:00:00,Germany,Retail Sales (YoY),German Retail Sales (YoY) (Mar),2000-03-01 00:00:00,-4.0
170,2000-04-01 04:00:00,Netherlands,Retail Sales (YoY),Dutch Retail Sales (YoY) (Mar),2000-03-01 00:00:00,5.94
171,2000-04-01 04:00:00,Japan,Retail Sales (YoY),Retail Sales (YoY) (Mar),2000-03-01 00:00:00,-3.3
172,2000-04-01 04:00:00,Singapore,Retail Sales (YoY),Retail Sales (YoY) (Mar),2000-03-01 00:00:00,25.7
173,2000-04-01 04:00:00,China,Retail Sales (YoY),Retail Sales (YoY) (Mar),2000-03-01 00:00:00,9.3
174,2000-04-01 04:00:00,Hong Kong,Retail Sales (YoY),Retail Sales (YoY) (Mar),2000-03-01 00:00:00,9.1
175,2000-04-01 04:00:00,Poland,Retail Sales (YoY),Retail Sales (YoY) (Mar),2000-03-01 00:00:00,16.9
177,2000-05-01 04:00:00,United Kingdom,Retail Sales (YoY),Retail Sales (YoY) (Apr),2000-04-01 00:00:00,6.4
178,2000-05-01 04:00:00,Sweden,Retail Sales (YoY),Retail Sales (YoY) (Apr),2000-04-01 00:00:00,8.8
179,2000-05-01 04:00:00,Germany,Retail Sales (YoY),German Retail Sales (YoY) (Apr),2000-04-01 00:00:00,2.9
180,2000-05-01 04:00:00,Netherlands,Retail Sales (YoY),Dutch Retail Sales (YoY) (Apr),2000-04-01 00:00:00,3.08
181,2000-05-01 04:00:00,Japan,Retail Sales (YoY),Retail Sales (YoY) (Apr),2000-04-01 00:00:00,-3.3
182,2000-05-01 04:00:00,Singapore,Retail Sales (YoY),Retail Sales (YoY) (Apr),2000-04-01 00:00:00,25.9
183,2000-05-01 04:00:00,China,Retail Sales (YoY),Retail Sales (YoY) (Apr),2000-04-01 00:00:00,9.1
184,2000-05-01 04:00:00,Hong Kong,Retail Sales (YoY),Retail Sales (YoY) (Apr),2000-04-01 00:00:00,8.3
185,2000-05-01 04:00:00,Poland,Retail Sales (YoY),Retail Sales (YoY) (Apr),2000-04-01 00:00:00,19.9
186,2000-05-01 04:00:00,Hungary,Retail Sales (YoY),Retail Sales (YoY) (Apr),2000-04-01 00:00:00,-2.1
187,2000-06-01 04:00:00,Hungary,Retail Sales (YoY),Retail Sales (YoY) (May),2000-05-01 00:00:00,8.7
189,2000-06-01 04:00:00,United Kingdom,Retail Sales (YoY),Retail Sales (YoY) (May),2000-05-01 00:00:00,3.4
190,2000-06-01 04:00:00,Sweden,Retail Sales (YoY),Retail Sales (YoY) (May),2000-05-01 00:00:00,11.0
191,2000-06-01 04:00:00,Germany,Retail Sales (YoY),German Retail Sales (YoY) (May),2000-05-01 00:00:00,9.7
192,2000-06-01 04:00:00,Netherlands,Retail Sales (YoY),Dutch Retail Sales (YoY) (May),2000-05-01 00:00:00,5.64
193,2000-06-01 04:00:00,Japan,Retail Sales (YoY),Retail Sales (YoY) (May),2000-05-01 00:00:00,-2.3
194,2000-06-01 04:00:00,Singapore,Retail Sales (YoY),Retail Sales (YoY) (May),2000-05-01 00:00:00,22.9
195,2000-06-01 04:00:00,China,Retail Sales (YoY),Retail Sales (YoY) (May),2000-05-01 00:00:00,11.5
196,2000-06-01 04:00:00,Hong Kong,Retail Sales (YoY),Retail Sales (YoY) (May),2000-05-01 00:00:00,3.9
197,2000-06-01 04:00:00,Poland,Retail Sales (YoY),Retail Sales (YoY) (May),2000-05-01 00:00:00,15.1
199,2000-07-01 04:00:00,United Kingdom,Retail Sales (YoY),Retail Sales (YoY) (Jun),2000-06-01 00:00:00,2.9
200,2000-07-01 04:00:00,Sweden,Retail Sales (YoY),Retail Sales (YoY) (Jun),2000-06-01 00:00:00,6.6
201,2000-07-01 04:00:00,Germany,Retail Sales (YoY),German Retail Sales (YoY) (Jun),2000-06-01 00:00:00,-1.7
202,2000-07-01 04:00:00,Netherlands,Retail Sales (YoY),Dutch Retail Sales (YoY) (Jun),2000-06-01 00:00:00,3.49
203,2000-07-01 04:00:00,Japan,Retail Sales (YoY),Retail Sales (YoY) (Jun),2000-06-01 00:00:00,-0.9
204,2000-07-01 04:00:00,Singapore,Retail Sales (YoY),Retail Sales (YoY) (Jun),2000-06-01 00:00:00,22.9
205,2000-07-01 04:00:00,China,Retail Sales (YoY),Retail Sales (YoY) (Jun),2000-06-01 00:00:00,8.9
206,2000-07-01 04:00:00,Hong Kong,Retail Sales (YoY),Retail Sales (YoY) (Jun),2000-06-01 00:00:00,2.5
207,2000-07-01 04:00:00,Poland,Retail Sales (YoY),Retail Sales (YoY) (Jun),2000-06-01 00:00:00,14.8
208,2000-07-01 04:00:00,Hungary,Retail Sales (YoY),Retail Sales (YoY) (Jun),2000-06-01 00:00:00,1.8
209,2000-08-01 04:00:00,Hungary,Retail Sales (YoY),Retail Sales (YoY) (Jul),2000-07-01 00:00:00,-1.1
211,2000-08-01 04:00:00,United Kingdom,Retail Sales (YoY),Retail Sales (YoY) (Jul),2000-07-01 00:00:00,2.7
212,2000-08-01 04:00:00,Sweden,Retail Sales (YoY),Retail Sales (YoY) (Jul),2000-07-01 00:00:00,6.9
213,2000-08-01 04:00:00,Germany,Retail Sales (YoY),German Retail Sales (YoY) (Jul),2000-07-01 00:00:00,-2.8
214,2000-08-01 04:00:00,Netherlands,Retail Sales (YoY),Dutch Retail Sales (YoY) (Jul),2000-07-01 00:00:00,-1.15
215,2000-08-01 04:00:00,Japan,Retail Sales (YoY),Retail Sales (YoY) (Jul),2000-07-01 00:00:00,-0.4
216,2000-08-01 04:00:00,Singapore,Retail Sales (YoY),Retail Sales (YoY) (Jul),2000-07-01 00:00:00,28.5
217,2000-08-01 04:00:00,China,Retail Sales (YoY),Retail Sales (YoY) (Jul),2000-07-01 00:00:00,9.1
218,2000-08-01 04:00:00,Hong Kong,Retail Sales (YoY),Retail Sales (YoY) (Jul),2000-07-01 00:00:00,-0.1
219,2000-08-01 04:00:00,Poland,Retail Sales (YoY),Retail Sales (YoY) (Jul),2000-07-01 00:00:00,10.3
221,2000-09-01 04:00:00,United Kingdom,Retail Sales (YoY),Retail Sales (YoY) (Aug),2000-08-01 00:00:00,3.8
222,2000-09-01 04:00:00,Sweden,Retail Sales (YoY),Retail Sales (YoY) (Aug),2000-08-01 00:00:00,6.3
223,2000-09-01 04:00:00,Germany,Retail Sales (YoY),German Retail Sales (YoY) (Aug),2000-08-01 00:00:00,4.8
224,2000-09-01 04:00:00,Netherlands,Retail Sales (YoY),Dutch Retail Sales (YoY) (Aug),2000-08-01 00:00:00,10.4
225,2000-09-01 04:00:00,Japan,Retail Sales (YoY),Retail Sales (YoY) (Aug),2000-08-01 00:00:00,-0.9
226,2000-09-01 04:00:00,Singapore,Retail Sales (YoY),Retail Sales (YoY) (Aug),2000-08-01 00:00:00,16.0
227,2000-09-01 04:00:00,China,Retail Sales (YoY),Retail Sales (YoY) (Aug),2000-08-01 00:00:00,9.3
228,2000-09-01 04:00:00,Hong Kong,Retail Sales (YoY),Retail Sales (YoY) (Aug),2000-08-01 00:00:00,1.1
229,2000-09-01 04:00:00,Poland,Retail Sales (YoY),Retail Sales (YoY) (Aug),2000-08-01 00:00:00,11.2
230,2000-09-01 04:00:00,Hungary,Retail Sales (YoY),Retail Sales (YoY) (Aug),2000-08-01 00:00:00,3.7
231,2000-10-01 04:00:00,Hungary,Retail Sales (YoY),Retail Sales (YoY) (Sep),2000-09-01 00:00:00,-3.9
233,2000-10-01 04:00:00,United Kingdom,Retail Sales (YoY),Retail Sales (YoY) (Sep),2000-09-01 00:00:00,3.9
234,2000-10-01 04:00:00,Sweden,Retail Sales (YoY),Retail Sales (YoY) (Sep),2000-09-01 00:00:00,7.4
235,2000-10-01 04:00:00,Germany,Retail Sales (YoY),German Retail Sales (YoY) (Sep),2000-09-01 00:00:00,3.0
236,2000-10-01 04:00:00,Netherlands,Retail Sales (YoY),Dutch Retail Sales (YoY) (Sep),2000-09-01 00:00:00,9.11
237,2000-10-01 04:00:00,Japan,Retail Sales (YoY),Retail Sales (YoY) (Sep),2000-09-01 00:00:00,-1.2
