,United States,Japan,United Kingdom,Canada,France,Switzerland,Germany,Australia,Netherlands,Sweden,Hong Kong,Spain,Italy,Singapore,Denmark,Finland,Belgium,Norway,China,Taiwan,India,Korea,Brazil,Russia,South Africa,Mexico,Malaysia
2001-03-01,-0.33,0.75,0.89,0.53,0.46,-0.21,2.01,1.03,0.11,0.29,0.27,1.07,0.52,0.63,-1.09,0.49,0.06,1.35,0.62,0.54,0.54,1.23,0.21,0.69,0.61,0.62,0.49
2001-04-01,0.62,-0.76,0.44,0.27,0.17,0.45,-0.03,0.85,0.51,0.1,0.09,0.75,-0.28,0.25,0.49,0.12,0.02,-0.15,0.9,0.7,2.08,1.3,-0.5,0.18,0.5,-0.73,0.31
2001-05-01,0.62,-0.76,0.44,0.27,0.17,0.45,-0.03,0.85,0.51,0.1,0.09,0.75,-0.28,0.25,0.49,0.12,0.02,-0.15,0.9,0.19,2.08,1.3,-0.5,0.18,0.5,-0.73,0.31
2001-06-01,0.62,-0.76,0.44,0.27,0.17,0.45,-0.03,0.85,0.51,0.1,0.04,0.75,-0.28,0.25,0.49,0.12,0.02,-0.15,0.85,0.28,2.08,1.3,-0.5,0.41,0.5,-0.73,0.7
2001-07-01,-0.4,-1.08,0.53,-0.07,0.64,0.06,-0.21,1.11,0.17,0.38,-0.28,0.93,-0.41,0.01,0.9,0.63,-0.19,1.02,0.68,-0.08,1.24,1.35,-0.41,0.64,0.27,-0.2,-0.08
2001-08-01,-0.4,-1.08,0.53,-0.07,0.64,0.06,-0.21,1.11,0.17,0.38,0.01,0.93,-0.41,0.01,0.9,0.63,-0.19,1.02,0.68,-0.08,1.24,1.35,-0.41,0.64,0.27,-0.2,-0.08
2001-09-01,-0.4,-1.08,0.53,-0.07,0.64,0.06,-0.21,1.11,0.17,0.38,0.04,0.93,-0.41,0.08,0.9,0.63,-0.19,1.02,0.48,0.18,1.24,1.35,-0.41,0.29,0.27,-0.2,0.28
2001-10-01,0.27,-0.36,0.33,0.61,-0.44,-0.42,-0.09,1.24,0.32,0.83,0.38,0.68,-0.18,0.48,-0.2,-0.28,-0.1,0.72,0.87,0.62,2.3,1.76,-0.34,0.19,0.77,-0.87,1.0
2001-11-01,0.27,-0.36,0.33,0.61,-0.44,-0.42,-0.09,1.24,0.32,0.83,0.38,0.68,-0.18,0.48,-0.2,-0.28,-0.1,0.72,0.84,0.62,2.3,1.76,-0.34,0.6,0.77,-0.87,0.85
2001-12-01,0.27,-0.36,0.33,0.61,-0.44,-0.42,-0.09,1.24,0.32,0.83,0.38,0.68,-0.18,0.48,-0.2,-0.28,-0.1,0.72,0.7,0.86,2.3,1.76,-0.34,0.51,0.77,-0.87,0.67
2002-01-01,0.84,0.18,0.26,1.48,0.59,0.03,-0.51,0.74,-0.61,-0.14,0.66,0.43,0.22,0.8,-0.03,0.65,0.86,-0.53,0.73,0.93,0.81,2.54,2.17,1.16,1.09,-0.6,0.62
2002-02-01,0.84,0.18,0.26,1.48,0.59,0.03,-0.51,0.74,-0.61,-0.14,0.66,0.43,0.22,0.8,-0.03,0.65,0.86,-0.53,0.73,0.88,0.81,2.54,2.17,0.62,1.09,-0.6,0.94
2002-03-01,0.84,0.18,0.26,1.48,0.59,0.03,-0.51,0.74,-0.61,-0.14,0.66,0.43,0.22,0.66,-0.03,0.65,0.86,-0.53,0.78,0.89,0.81,2.54,2.17,0.9,1.09,-0.6,0.95
2002-04-01,0.61,0.8,0.49,0.59,0.41,0.27,0.43,1.76,0.35,1.55,0.75,0.82,0.35,0.95,-0.01,0.99,0.86,1.72,1.16,0.73,0.62,1.81,0.86,1.29,1.27,1.02,0.9
2002-05-01,0.61,0.8,0.49,0.59,0.41,0.27,0.43,1.76,0.35,1.55,0.83,0.82,0.35,0.95,-0.01,0.99,0.86,1.72,1.16,0.73,0.62,1.81,0.86,1.12,1.27,1.02,0.9
2002-06-01,0.61,0.8,0.49,0.59,0.41,0.27,0.43,1.76,0.35,1.55,0.83,0.82,0.35,0.89,-0.01,0.99,0.86,1.72,1.01,0.75,0.62,1.81,0.86,1.12,1.27,1.02,0.9
2002-07-01,0.41,0.32,0.67,0.87,0.49,-0.01,0.49,0.25,0.16,0.62,0.84,0.62,0.18,0.88,0.34,-0.23,0.54,-1.23,0.3,0.88,0.59,2.02,1.0,0.22,1.13,0.98,0.91
2002-08-01,0.41,0.32,0.67,0.87,0.49,-0.01,0.49,0.25,0.16,0.62,0.84,0.62,0.18,0.88,0.34,-0.23,0.54,-1.23,0.3,0.88,0.59,2.02,1.0,0.22,1.13,0.98,0.91
