,United States,Japan,United Kingdom,Canada,France,Switzerland,Germany,Australia,Netherlands,Denmark,Sweden,Spain,Hong Kong,Italy,Singapore,Finland,Belgium,Norway,Israel,Ireland,New Zealand,Austria,Portugal,Eurozona,China,Taiwan,India,Korea,Brazil,Saudi Arabia,South Africa,Mexico,Thailand,Indonesia,Malaysia,United Arab Emirates,Qatar,Kuwait,Turkiye,Philippines,Poland,Chile,Greece,Peru,Hungary,Czechia,Egypt,Colombia,Argentina,Russia
1999-01-04,1.1827,132.35,0.713,1.806,1,1.6157,1,1.9026,1,7.4508,9.475,1,9.161,1,1.958,1,1,8.8541,4.8871,1,2.1942,1,1,1,9.7903,38.105,50.314,1403.03,1.4279,4.4361,6.9339,11.6394,42.786,9521.1,4.4943,,4.3061,0.3562,0.0,45.536,4.0686,,,3.7428,251.41,35.1205,4.0317,1819.5,,25.382
1999-01-05,1.1764,131.08,0.7111,1.7794,1,1.613,1,1.8914,1,7.4392,9.375,1,9.1143,1,1.9662,1,1,8.7325,4.8193,1,2.1886,1,1,1,9.7375,37.875,50.0305,1370.04,1.4211,4.4119,6.7848,11.5224,42.442,9294.4,4.4707,,4.2828,0.3544,0.0,44.59,4.0177,,,3.7355,250.605,34.905,4.0119,1792.5,,26.765
1999-01-06,1.1618,131.19,0.702,1.7554,1,1.6178,1,1.8472,1,7.4472,9.2722,1,9.0012,1,1.9526,1,1,8.6571,4.7234,1,2.1592,1,1,1,9.6166,37.392,49.3745,1344.72,1.4045,4.3572,6.6045,11.4258,42.346,9235.9,4.4146,,4.2294,0.3505,0.0,44.379,3.9767,,,3.6967,249.7,34.784,3.9601,1777.5,,27.011
1999-01-07,1.1709,130.13,0.7095,1.7725,1,1.6138,1,1.8432,1,7.449,9.2275,1,9.0714,1,1.9553,1,1,8.6118,4.7689,1,2.1616,1,1,1,9.6923,37.666,49.7315,1345.89,1.417,4.3914,6.759,11.5095,42.525,9308.3,4.4492,,4.2628,0.3531,0.0,44.668,4.0453,,,3.735,250.43,34.921,3.9911,1803.0,,27.164
1999-01-08,1.1575,128.51,0.7048,1.7509,1,1.6141,1,1.8233,1,7.4443,9.1449,1,8.9688,1,1.9388,1,1,8.5566,4.7237,1,2.1382,1,1,1,9.5795,37.216,49.194,1357.17,1.4007,4.3412,6.7572,11.4014,42.098,9231.1,4.3985,,4.2139,0.3491,0.0,43.985,4.0223,,,3.6942,249.54,35.0385,3.9456,1772.0,,26.999
1999-01-11,1.1502,124.88,0.7058,1.7314,1,1.611,1,1.7988,1,7.4433,9.0508,1,8.9122,1,1.9226,1,1,8.5639,4.6685,1,2.1038,1,1,1,9.5217,36.977,48.886,1348.67,1.3926,4.3132,6.8698,11.4392,41.697,9144.5,4.601,,4.1876,0.3474,0.0,43.134,4.0472,,,3.6762,249.06,35.2415,3.9209,1768.0,,27.146
1999-01-12,1.1572,130.06,0.7094,1.7518,1,1.6048,1,1.8157,1,7.4491,9.0069,1,8.9688,1,1.9454,1,1,8.5718,4.6847,1,2.1255,1,1,1,9.5786,37.262,49.1625,1360.01,1.4015,4.3403,7.0026,11.804,42.16,9317.5,4.3983,,4.213,0.3498,0.0,43.809,4.0771,,,3.7032,249.56,35.453,3.9469,1800.5,,26.911
1999-01-13,1.1673,132.03,0.7083,1.7782,1,1.5901,1,1.85,1,7.4433,9.0752,1,9.0428,1,1.9669,1,1,8.7294,4.7842,1,2.165,1,1,1,9.6604,37.608,49.587,1369.83,1.5292,4.378,7.1789,12.3034,43.19,10038.8,4.4358,,4.2496,0.3523,0.0,45.875,4.179,,,3.8112,254.615,35.829,3.9805,1855.0,,26.439
1999-01-14,1.1698,133.08,0.7065,1.7953,1,1.5892,1,1.8566,1,7.4438,9.1388,1,9.0653,1,1.9661,1,1,8.7299,4.7841,1,2.1716,1,1,1,9.6823,37.739,49.7115,1387.56,1.5438,4.3904,7.3914,12.5924,43.464,10295.6,4.4458,,4.2588,0.3529,0.0,45.043,4.165,,,3.8631,253.055,35.805,3.9895,1857.5,,26.382
1999-01-15,1.1557,131.76,0.7003,1.7633,1,1.5994,1,1.825,1,7.4375,9.1245,1,8.9546,1,1.9404,1,1,8.6695,4.7343,1,2.1395,1,1,1,9.5664,37.235,49.0575,1367.71,1.6412,4.3393,6.8822,11.8002,42.123,9794.2,4.3914,,4.2075,0.3488,0.0,44.377,4.1113,,,3.762,252.73,35.5975,3.9408,1840.5,,26.493
1999-01-18,1.1618,132.78,0.703,1.774,1,1.602,1,1.8332,1,7.4424,9.1069,1,9.0018,1,1.9541,1,1,8.6489,4.7047,1,2.162,1,1,1,9.6158,37.484,49.3745,1372.32,1.8356,4.3603,6.9821,11.8673,42.259,9874.9,4.4153,,4.2294,0.3514,0.0,44.437,4.0696,,,3.7571,250.45,35.536,3.9616,1851.5,,27.301
1999-01-19,1.1608,131.72,0.7005,1.7755,1,1.5976,1,1.8179,1,7.4385,9.0256,1,8.9958,1,1.9516,1,1,8.6395,4.7079,1,2.1623,1,1,1,9.6083,37.493,49.3135,1364.52,1.7935,4.3552,7.004,11.8233,42.342,9810.5,4.406,,4.2262,0.3509,0.0,44.525,4.0972,,,3.7733,250.31,35.6985,3.959,1851.5,,26.993
1999-01-20,1.1562,130.47,0.7025,1.7589,1,1.6044,1,1.8063,1,7.4405,8.9197,1,8.9582,1,1.9394,1,1,8.5946,4.6846,1,2.1392,1,1,1,9.5706,37.305,49.1365,1348.65,1.8325,4.3373,6.9632,11.7898,42.084,9798.4,4.3876,,4.2091,0.3496,0.0,44.223,4.0812,,,3.7534,250.05,35.972,3.948,1836.0,,26.823
1999-01-21,1.16,131.81,0.7021,1.7586,1,1.6074,1,1.8019,1,7.4375,8.9673,1,8.989,1,1.9401,1,1,8.639,4.731,1,2.1357,1,1,1,9.5994,37.427,49.2885,1360.39,2.0138,4.3514,7.0531,11.8204,42.398,10063.0,4.408,,4.2218,0.3504,0.0,44.254,4.1267,,,3.792,250.435,36.164,4.0026,1843.5,,26.912
1999-01-22,1.159,132.6,0.6993,1.7583,1,1.6003,1,1.8276,1,7.4371,8.9616,1,8.9753,1,1.9476,1,1,8.6296,4.7263,1,2.1595,1,1,1,9.5909,37.415,49.2255,1366.45,1.9819,4.3478,6.9932,11.8334,42.739,10279.5,4.3956,,4.2182,0.3503,0.0,44.709,4.1674,,,3.8056,250.31,36.2555,3.9966,1846.5,,26.987
1999-01-25,1.1553,131.64,0.697,1.7572,1,1.6033,1,1.8311,1,7.4362,8.9176,1,8.9524,1,1.9511,1,1,8.5983,4.7217,1,2.1624,1,1,1,9.5599,37.383,49.051,1362.91,2.0679,4.3331,6.9792,11.8361,42.696,10804.0,4.391,,4.2053,0.349,0.0,44.776,4.154,,,3.8177,250.165,36.284,3.9434,1838.0,,26.669
1999-01-26,1.1563,131.56,0.6968,1.7582,1,1.6067,1,1.8392,1,7.4372,8.9154,1,8.9606,1,1.9478,1,1,8.6001,4.7233,1,2.154,1,1,1,9.5661,37.347,49.1105,1359.29,2.1162,4.3364,6.9554,11.7427,42.473,10522.9,4.3941,,4.2088,0.3493,0.0,44.462,4.1606,,,3.842,250.5,36.623,3.9463,1843.0,,26.596
1999-01-27,1.1443,132.37,0.6949,1.7388,1,1.6129,1,1.8223,1,7.4375,8.845,1,8.8669,1,1.9339,1,1,8.565,4.6785,1,2.1355,1,1,1,9.4681,36.953,48.5985,1344.26,2.1742,4.2916,6.9062,11.7005,42.225,10541.9,4.3483,,4.1664,0.3458,0.0,44.227,4.1275,,,3.8191,249.47,36.54,3.9012,1814.5,,26.433
1999-01-28,1.142,132.93,0.6923,1.7337,1,1.6119,1,1.8197,1,7.4371,8.8615,1,8.8493,1,1.9299,1,1,8.5738,4.6885,1,2.1288,1,1,1,9.4508,36.902,48.533,1342.25,2.204,4.2831,6.8863,11.6422,42.212,10477.4,4.3394,,4.1573,0.3456,0.0,44.194,4.151,,,3.8118,249.4,36.595,3.8972,1808.5,,26.128
1999-01-29,1.1366,132.12,0.6906,1.7167,1,1.6085,1,1.8025,1,7.4371,8.8697,1,8.8069,1,1.923,1,1,8.5546,4.6673,1,2.1064,1,1,1,9.4061,36.713,48.292,1335.45,2.3697,4.2626,6.8901,11.5587,41.882,10058.5,4.3189,,4.1378,0.3439,0.0,43.757,4.17,,,3.8415,249.13,36.782,3.8788,1796.5,,26.254
1999-02-01,1.1303,130.11,0.6885,1.7048,1,1.6071,1,1.7789,1,7.4404,8.8736,1,8.7591,1,1.9103,1,1,8.5834,4.613,1,2.0842,1,1,1,9.3552,36.49,48.04,1327.88,2.1534,4.2394,6.8161,11.4143,41.563,10060.1,4.2897,,4.1153,0.3423,0.0,43.575,4.2077,,,3.8178,247.685,37.135,3.8545,1790.5,,26.202
1999-02-02,1.1351,127.33,0.6924,1.7192,1,1.6038,1,1.78,1,7.4379,8.8854,1,8.7954,1,1.9137,1,1,8.6054,4.628,1,2.0831,1,1,1,9.3933,36.633,48.2285,1328.01,1.9863,4.2571,6.8245,11.3902,41.649,9875.0,4.3128,,4.1329,0.3436,0.0,43.752,4.2275,,,3.8416,249.025,37.3655,3.8705,1788.5,,26.447
1999-02-03,1.1305,127.64,0.6914,1.7077,1,1.6036,1,1.7631,1,7.4385,8.9196,1,8.7596,1,1.9091,1,1,8.6562,4.6216,1,2.0548,1,1,1,9.3562,36.462,47.988,1322.97,2.0122,4.2403,6.7941,11.4299,41.601,9637.1,4.2957,,4.1163,0.3421,0.0,43.465,4.1855,,,3.8433,248.115,37.2645,3.8548,1783.0,,26.34
1999-02-04,1.1336,127.08,0.6891,1.6896,1,1.6037,1,1.7473,1,7.4352,8.8591,1,8.7843,1,1.9127,1,1,8.6474,4.6175,1,2.0542,1,1,1,9.3818,36.573,48.144,1326.88,2.0405,4.2519,6.8469,11.4324,41.682,9749.0,4.3078,,4.1271,0.3432,0.0,43.644,4.183,,,3.8423,249.22,37.2935,3.8687,1786.5,,26.413
1999-02-05,1.1267,127.57,0.6899,1.6787,1,1.6014,1,1.73,1,7.4375,8.8725,1,8.7282,1,1.9018,1,1,8.6497,4.6127,1,2.0507,1,1,1,9.3247,36.315,47.8115,1317.88,2.0612,4.2262,6.6849,11.3436,41.442,9855.1,4.2799,,4.1023,0.3413,0.0,43.475,4.1741,,,3.8187,248.72,37.3845,3.8438,1765.5,,26.187
1999-02-08,1.1324,129.72,0.6905,1.6887,1,1.6033,1,1.745,1,7.4379,8.8824,1,8.7738,1,1.9159,1,1,8.6454,4.6244,1,2.0344,1,1,1,9.371,36.538,48.0685,1331.36,2.1628,4.2469,6.7941,11.4141,41.954,10077.9,4.303,,4.1227,0.3428,0.0,44.614,4.2469,,,3.8364,249.195,38.1135,3.8641,1772.5,,26.305
1999-02-09,1.1306,129.04,0.6903,1.6907,1,1.6026,1,1.7487,1,7.4382,8.9092,1,8.761,1,1.9115,1,1,8.6462,4.6114,1,2.0398,1,1,1,9.3567,36.506,47.994,1329.02,2.1482,4.2405,6.88,11.4021,41.979,9949.3,4.2963,,4.1163,0.3423,0.0,44.659,4.2364,,,3.8243,249.635,38.212,3.8553,1772.0,,26.06
1999-02-10,1.133,129.68,0.6966,1.6876,1,1.5959,1,1.7521,1,7.4375,8.9419,1,8.7794,1,1.9163,1,1,8.6549,4.6175,1,2.0513,1,1,1,9.3746,36.576,48.0675,1334.34,2.13,4.2496,6.9059,11.3073,41.978,9758.0,4.3054,,4.125,0.3431,0.3852,44.187,4.2317,,,3.8318,250.575,37.908,3.8689,1779.5,,26.002
1999-02-11,1.1211,128.62,0.6916,1.6739,1,1.6011,1,1.7336,1,7.3766,8.9188,1,8.6928,1,1.8932,1,1,8.6319,4.5777,1,2.0346,1,1,1,9.2787,36.217,47.6295,1318.45,2.1369,4.2073,6.8178,11.2175,41.471,9731.2,4.2626,4.1201,4.0944,0.3396,0.3825,43.131,4.2121,,,3.8075,249.13,37.721,3.8229,1754.0,,25.901
1999-02-12,1.1306,128.99,0.6918,1.6865,1,1.5982,1,1.7477,1,7.4389,8.8963,1,8.7649,1,1.9094,1,1,8.5996,4.585,1,2.0602,1,1,1,9.358,36.495,48.0465,1328.85,2.1478,4.2399,6.8888,11.2362,41.655,9835.4,4.2955,4.1542,4.1281,0.3424,0.3885,43.52,4.282,,,3.8373,249.58,37.875,3.8527,1761.0,,26.126
1999-02-15,1.1224,129.65,0.69,1.6757,1,1.5976,1,1.7369,1,7.4315,8.88,1,8.696,1,1.8986,1,1,8.5981,4.5543,1,2.0541,1,1,1,9.2904,36.234,47.646,1319.43,2.1323,4.2097,6.8635,11.1383,41.231,9737.3,4.259,4.1225,4.0861,0.34,0.3859,43.375,4.2651,,,3.7999,249.61,38.195,3.8306,1747.5,,26.045
1999-02-16,1.1202,132.94,0.6858,1.6741,1,1.5979,1,1.7633,1,7.4543,8.8896,1,8.6805,1,1.9029,1,1,8.6596,4.5328,1,2.0838,1,1,1,9.2721,36.167,47.57,1316.41,2.1286,4.2018,6.8765,11.0999,41.431,9775.1,4.2517,4.115,4.0786,0.3401,0.3865,43.133,4.2809,,,3.7876,248.75,38.121,3.8204,1758.5,,25.992
1999-02-17,1.1246,133.5,0.6881,1.6784,1,1.5976,1,1.7661,1,7.4338,8.9146,1,8.6946,1,1.9056,1,1,8.6938,4.554,1,2.0852,1,1,1,9.3086,36.228,47.6395,1321.47,2.1481,4.209,6.9299,11.1425,41.612,9749.6,4.2681,4.1307,4.0943,0.3407,0.388,43.468,4.2961,,,3.8041,250.775,38.0005,3.8247,1767.5,,25.974
1999-02-18,1.12,134.06,0.6848,1.6644,1,1.6,1,1.7618,1,7.4345,8.9446,1,8.6782,1,1.9046,1,1,8.7585,4.5575,1,2.0747,1,1,1,9.2705,36.157,47.5575,1323.79,2.1393,4.2033,6.9166,11.1165,41.498,9856.5,4.2562,4.1139,4.0776,0.3399,0.3875,43.346,4.2506,,,3.7964,251.65,37.6955,3.8224,1749.0,,25.817
1999-02-19,1.1077,134.12,0.6827,1.6468,1,1.6011,1,1.7313,1,7.4358,8.9046,1,8.581,1,1.8897,1,1,8.6912,4.5161,1,2.0382,1,1,1,9.1678,36.06,46.978,1334.16,2.1373,4.1554,6.9412,11.0081,41.723,9830.4,4.2028,4.0682,4.0324,0.3365,0.3868,43.136,4.2561,,,3.7621,251.09,37.845,3.7801,1731.0,,25.582
1999-02-22,1.1035,133.5,0.6782,1.6501,1,1.5998,1,1.7224,1,7.4358,8.8996,1,8.5491,1,1.8929,1,1,8.6762,4.4872,1,2.0425,1,1,1,9.1331,36.54,46.7545,1342.35,2.1627,4.1391,6.8466,10.9672,41.617,9820.7,4.1931,4.0529,4.0171,0.3357,0.387,43.283,4.2682,,,3.7628,250.615,37.856,3.7658,1713.0,,25.377
1999-02-23,1.1008,133.01,0.6814,1.6462,1,1.5935,1,1.7176,1,7.4335,8.9064,1,8.5286,1,1.8948,1,1,8.6585,4.46,1,2.0408,1,1,1,9.1115,36.36,46.6695,1333.5,2.1959,4.1284,6.8464,10.9713,41.364,9741.2,4.1826,4.0428,4.0071,0.3351,0.387,42.928,4.2652,,,3.7655,250.325,37.9335,3.7564,1705.0,,25.223
1999-02-24,1.1,133.88,0.6892,1.6502,1,1.5911,1,1.7389,1,7.4356,8.9379,1,8.5269,1,1.8995,1,1,8.6822,4.4614,1,2.0684,1,1,1,9.1049,36.415,46.8265,1339.86,2.2395,4.1291,6.8204,10.9379,41.324,9711.9,4.1818,4.042,4.0064,0.3352,0.3879,43.029,4.2843,,,3.7649,251.2,37.9395,3.7623,1727.0,,25.284
1999-02-25,1.1042,132.2,0.6887,1.6695,1,1.5888,1,1.7646,1,7.4351,8.9803,1,8.5546,1,1.9041,1,1,8.6994,4.4738,1,2.0969,1,1,1,9.1399,36.513,46.9815,1351.48,2.2524,4.1436,6.8184,11.0194,41.406,9700.0,4.1958,4.0556,4.0197,0.3364,0.3889,43.117,4.3062,,,3.8371,253.21,37.9885,3.7748,1740.5,,25.44
1999-02-26,1.1025,131.17,0.688,1.6625,1,1.5954,1,1.7818,1,7.4348,8.9949,1,8.5416,1,1.8985,1,1,8.699,4.4562,1,2.1098,1,1,1,9.1259,36.451,47.055,1348.91,2.2436,4.1371,6.8247,10.912,41.151,9702.0,4.1895,4.0495,4.0142,0.3361,0.3902,42.942,4.3494,,,3.7595,254.18,37.819,3.7692,1727.0,,25.468
1999-03-01,1.089,130.55,0.6777,1.6574,1,1.5939,1,1.7594,1,7.4348,9.0044,1,8.4367,1,1.8816,1,1,8.655,4.4147,1,2.0701,1,1,1,9.0119,35.945,46.2825,1328.64,2.3316,4.0864,6.7899,10.8137,40.674,9636.6,4.1382,4.0355,3.9668,0.3317,0.3881,42.416,4.2708,,,3.6906,252.7,37.5235,3.7247,1701.0,,25.21
1999-03-02,1.0934,131.34,0.6766,1.6639,1,1.5928,1,1.7578,1,7.4348,9.0,1,8.4721,1,1.8933,1,1,8.6451,4.4284,1,2.0689,1,1,1,9.0505,36.163,46.4905,1338.58,2.3615,4.1003,6.8182,10.8934,41.034,9697.6,4.1553,4.0496,3.9807,0.3331,0.3899,42.701,4.3371,,,3.7097,252.38,37.638,3.7377,1713.5,,25.366
1999-03-03,1.0882,132.6,0.674,1.6612,1,1.5901,1,1.7506,1,7.4344,8.9928,1,8.4333,1,1.8914,1,1,8.6364,4.4064,1,2.0621,1,1,1,9.0074,35.983,46.267,1337.78,2.3289,4.0817,6.7907,10.8379,41.011,9669.1,4.1353,3.9971,3.9623,0.3316,0.3889,42.551,4.3253,,,3.6935,253.88,37.5645,3.7205,1693.5,,25.356
1999-03-04,1.0808,133.24,0.6711,1.6473,1,1.5903,1,1.7259,1,7.4336,8.9552,1,8.3759,1,1.8753,1,1,8.5986,4.3667,1,2.0376,1,1,1,8.9464,35.855,45.9385,1339.35,2.2319,4.0534,6.7286,10.7166,40.84,9625.0,4.1073,3.97,3.9352,0.3297,0.3879,42.531,4.2909,,,3.6808,254.51,37.3705,3.6952,1671.5,,25.353
1999-03-05,1.0833,133.02,0.6742,1.6447,1,1.5909,1,1.7248,1,7.4328,8.9506,1,8.3936,1,1.8719,1,1,8.5834,4.3697,1,2.0406,1,1,1,8.9663,35.931,46.0545,1345.13,2.1448,4.0626,6.7218,10.7025,40.535,9624.7,4.1163,3.9788,3.9433,0.3307,0.3898,42.41,4.2572,,,3.6809,252.96,37.4305,3.7034,1682.0,,25.354
1999-03-08,1.0885,132.41,0.6766,1.6508,1,1.5933,1,1.7225,1,7.4348,8.9425,1,8.4339,1,1.8804,1,1,8.5655,4.389,1,2.0432,1,1,1,9.0071,36.08,46.2615,1348.65,2.1498,4.0821,6.716,10.6564,40.438,9742.1,4.1363,3.9981,3.963,0.3323,0.3914,42.343,4.2473,,,3.7074,250.92,37.6825,3.7069,1689.5,,25.471
1999-03-09,1.0886,131.76,0.6728,1.6547,1,1.5975,1,1.714,1,7.4348,8.9306,1,8.4385,1,1.8823,1,1,8.5446,4.3842,1,2.0412,1,1,1,9.0118,36.087,46.254,1345.42,2.0466,4.0826,6.7135,10.6753,40.569,9797.9,4.1386,4.0002,3.9654,0.3323,0.3923,42.475,4.2758,,,3.7041,250.44,38.0305,3.706,1687.0,,25.512
1999-03-10,1.0945,131.08,0.6729,1.6667,1,1.5975,1,1.7176,1,7.4345,8.8796,1,8.4809,1,1.8936,1,1,8.5241,4.3957,1,2.0411,1,1,1,9.0587,36.257,46.4035,1349.53,2.0507,4.1052,6.726,10.6883,40.931,9974.1,4.1592,4.0203,3.9851,0.3336,0.394,42.633,4.3049,,,3.7171,252.615,37.9185,3.7302,1690.5,,25.613
1999-03-11,1.1031,131.48,0.6741,1.682,1,1.6034,1,1.7285,1,7.4345,8.8761,1,8.5475,1,1.9122,1,1,8.5471,4.4287,1,2.0551,1,1,1,9.13,36.531,46.8025,1356.75,2.1013,4.1369,6.7699,10.7602,41.42,10410.0,4.1916,4.0514,4.016,0.3359,0.3996,42.964,4.3631,,,3.7327,253.825,38.1125,3.7564,1728.0,,25.867
1999-03-12,1.0912,129.58,0.6688,1.6633,1,1.5997,1,1.7159,1,7.4322,8.8513,1,8.4556,1,1.8883,1,1,8.5235,4.3783,1,2.0256,1,1,1,9.0298,36.144,46.3215,1345.99,2.0869,4.0922,6.766,10.601,40.762,10011.8,4.1466,4.0079,3.973,0.3322,0.3943,42.557,4.2721,,,3.6599,253.075,37.951,3.7161,1706.5,,25.643
1999-03-15,1.0943,128.77,0.6741,1.6704,1,1.6022,1,1.7395,1,7.4345,8.9191,1,8.4794,1,1.8772,1,1,8.5521,4.4096,1,2.0626,1,1,1,9.0571,36.221,46.4345,1346.47,2.0353,4.1037,6.8026,10.5819,40.796,9629.4,4.1582,4.0191,3.9836,0.3331,0.3965,42.514,4.3048,,,3.6417,253.275,37.9135,3.7275,1713.0,,25.766
1999-03-16,1.099,129.31,0.6748,1.6798,1,1.5987,1,1.7551,1,7.4348,8.9805,1,8.5171,1,1.892,1,1,8.5565,4.4209,1,2.08,1,1,1,9.0944,36.38,46.625,1343.53,2.0554,4.1221,6.8883,10.6439,40.883,9672.5,4.1762,4.0366,4.0012,0.3347,0.3987,42.729,4.3355,,,3.6915,254.55,38.002,3.7487,1711.5,,25.81
1999-03-17,1.1002,129.93,0.6749,1.6738,1,1.5958,1,1.7536,1,7.4345,8.9862,1,8.5251,1,1.8961,1,1,8.5182,4.416,1,2.0865,1,1,1,9.1059,36.433,46.6795,1349.88,2.0617,4.1259,6.8346,10.6274,41.036,9956.4,4.1805,4.0408,4.0057,0.3349,0.3988,42.796,4.3071,,,3.7009,254.025,37.907,3.7466,1709.5,,26.019
1999-03-18,1.0978,128.95,0.6738,1.6675,1,1.5997,1,1.7478,1,7.4352,8.9019,1,8.5066,1,1.8942,1,1,8.4699,4.4167,1,2.0667,1,1,1,9.086,36.347,46.572,1342.55,2.0336,4.1171,6.8453,10.6092,41.094,9896.2,4.1714,4.0316,3.9966,0.3339,0.3989,42.703,4.284,,,3.6742,254.38,37.835,3.7439,1701.5,,26.566
1999-03-19,1.0899,127.66,0.6696,1.6516,1,1.599,1,1.73,1,7.4345,8.9385,1,8.4468,1,1.8788,1,1,8.4282,4.3869,1,2.0486,1,1,1,9.022,36.082,46.2135,1324.53,2.0168,4.0884,6.7525,10.5638,40.84,9688.7,4.1418,4.004,3.9782,0.3317,0.3989,42.301,4.2462,,,3.6601,253.52,38.067,3.718,1687.5,,26.339
1999-03-22,1.0913,128.94,0.6704,1.6394,1,1.5961,1,1.7125,1,7.4359,8.9463,1,8.4566,1,1.8887,1,1,8.4466,4.3923,1,2.0331,1,1,1,9.0285,36.13,46.209,1334.7,2.0133,4.0921,6.7466,10.5633,41.004,9712.2,4.1466,4.0091,3.9727,0.332,0.3998,42.177,4.3007,,,3.6819,253.74,38.2865,3.7244,1686.0,,26.599
1999-03-23,1.0915,128.84,0.6662,1.6457,1,1.5909,1,1.7065,1,7.4348,8.9626,1,8.4578,1,1.8905,1,1,8.44,4.3956,1,2.0278,1,1,1,9.0329,36.161,46.2795,1337.36,2.0138,4.0937,6.8055,10.5712,40.926,9687.1,4.1477,4.0085,3.9719,0.3337,0.4003,42.296,4.3196,,,3.7002,254.405,38.546,3.7253,1682.5,,26.878
1999-03-24,1.0885,128.41,0.6662,1.6417,1,1.5945,1,1.7079,1,7.4318,9.0109,1,8.4343,1,1.8782,1,1,8.4601,4.4013,1,2.0242,1,1,1,9.0082,36.044,46.18,1331.45,2.0002,4.0825,6.7593,10.528,40.873,9619.6,4.1363,3.9979,3.9616,0.3312,0.4002,42.125,4.2942,,,3.6906,255.645,38.685,3.715,1677.0,,28.519
1999-03-25,1.0835,128.07,0.6673,1.6333,1,1.5951,1,1.6972,1,7.4344,8.9602,1,8.3962,1,1.8717,1,1,8.4397,4.4157,1,2.013,1,1,1,8.967,35.877,45.9385,1321.82,1.9367,4.0634,6.7336,10.4444,40.792,9588.5,4.1172,3.9794,3.9429,0.3296,0.3996,41.93,4.2796,,,3.6648,254.85,38.3605,3.6934,1659.0,,30.12
1999-03-26,1.077,129.5,0.6635,1.6306,1,1.5934,1,1.6961,1,7.4345,8.952,1,8.3455,1,1.8678,1,1,8.3745,4.3697,1,2.0126,1,1,1,8.9142,35.675,45.6625,1316.74,1.9089,4.0389,6.7283,10.3279,40.547,9584.9,4.0924,3.9556,3.9196,0.328,0.4015,41.731,4.2835,,,3.6315,254.44,38.531,3.6712,1649.5,,28.755
1999-03-29,1.0735,129.08,0.6645,1.6253,1,1.5941,1,1.6974,1,7.4318,8.9285,1,8.3188,1,1.8604,1,1,8.3473,4.33,1,2.0128,1,1,1,8.8841,35.592,45.5165,1315.14,1.8866,4.0259,6.6852,10.2171,40.412,9505.9,4.0793,3.9429,3.9073,0.3277,0.4007,41.651,4.2859,,,3.6005,254.25,38.5365,3.6595,1645.5,,26.918
1999-03-30,1.0723,129.06,0.6651,1.6197,1,1.5979,1,1.7111,1,7.4368,8.95,1,8.3096,1,1.859,1,1,8.3598,4.3369,1,2.0181,1,1,1,8.8745,35.525,45.4925,1310.89,1.8685,4.0216,6.6429,10.2297,40.394,9329.0,4.0694,3.9385,3.9043,0.3272,0.4004,41.605,4.25,,,3.5777,255.305,38.407,3.6533,1648.5,,26.534
1999-03-31,1.077,128.0,0.6686,1.6241,1,1.5958,1,1.6967,1,7.4383,8.8986,1,8.3462,1,1.86,1,1,8.3578,4.3437,1,2.0133,1,1,1,8.9134,35.698,45.67,1321.48,1.8498,4.039,6.6292,10.253,40.479,9316.1,4.0926,3.9558,3.9214,0.3286,0.4017,41.734,4.3026,,,3.5896,254.3,38.453,3.6758,1648.0,,26.93
1999-04-01,1.0798,130.5,0.6739,1.6183,1,1.5981,1,1.7014,1,7.4382,8.8695,1,8.3684,1,1.8691,1,1,8.3514,4.3578,1,2.0227,1,1,1,8.9362,35.769,45.8105,1321.67,1.8626,4.0496,6.661,10.2883,40.708,9286.3,4.1032,3.9661,3.9307,0.3292,0.403,41.87,4.3354,,,3.5896,254.77,38.454,3.6854,1653.5,,28.123
1999-04-02,1.0795,130.38,0.6732,1.6138,1,1.5981,1,1.7009,1,7.4314,8.8846,1,8.3658,1,1.8691,1,1,8.3471,4.3561,1,2.022,1,1,1,8.936,35.758,45.6875,1322.22,1.862,4.0488,6.6602,10.2602,40.674,9283.3,4.102,3.9648,3.9295,0.3296,0.4048,41.829,4.3421,,,3.5896,253.735,38.5465,3.6842,1651.0,,28.336
1999-04-05,1.0716,130.47,0.6698,1.6091,1,1.5958,1,1.6977,1,7.4345,8.8721,1,8.3053,1,1.8606,1,1,8.3411,4.3365,1,2.0172,1,1,1,8.8707,35.499,45.438,1314.38,1.862,4.0192,6.6174,10.1464,40.455,9323.4,4.0724,3.936,3.9019,0.3273,0.4032,41.365,4.3108,,,3.5815,253.28,38.444,3.6506,1642.0,,27.927
1999-04-06,1.0836,130.74,0.6809,1.6274,1,1.5978,1,1.7233,1,7.4345,8.9046,1,8.3968,1,1.8761,1,1,8.3561,4.3715,1,2.0393,1,1,1,8.9694,35.907,46.213,1325.72,1.8773,4.0638,6.6841,10.3046,40.877,9481.1,4.1175,3.9798,3.9452,0.3307,0.4075,41.771,4.3288,,,3.6386,254.685,38.3045,3.6979,1664.5,,28.118
1999-04-07,1.077,130.69,0.6745,1.6134,1,1.5966,1,1.7159,1,7.4275,8.943,1,8.3434,1,1.8669,1,1,8.3621,4.3503,1,2.0276,1,1,1,8.9148,35.681,45.926,1318.18,1.8631,4.039,6.6716,10.1868,40.687,9423.3,4.0924,3.9556,3.9211,0.3288,0.4054,41.462,4.2809,,,3.6272,253.86,38.168,3.6772,1676.0,,27.835
