,United States,Japan,United Kingdom,Canada,France,Switzerland,Germany,Australia,Netherlands,Denmark,Sweden,Spain,Italy,Finland,Belgium,Norway,Israel,Ireland,New Zealand,Austria,Portugal,Eurozone,China,India,Korea,Brazil,Saudi Arabia,South Africa,Mexico,Indonesia,Turkiye,Poland,Chile,Greece,Hungary,Czechia,Colombia,Argentina,Russia
1999-01-01,-0.0048,,0.0061,0.0166,-0.016,-0.0157,-0.0172,0.019,0.0024,0.0087,0.0063,-0.0124,-0.0177,0.0167,-0.0065,0.0581,-0.0311,0.0354,-0.0024,-0.026,-0.0303,-0.0151,,,0.014,,,,,,,-0.0225,,-0.0579,-0.0528,-0.0313,,,
2000-01-01,0.0034,,0.0133,0.0264,-0.0132,0.0028,-0.0158,-0.0134,0.0119,0.0189,0.0313,-0.0116,-0.0242,0.0685,-0.0008,0.1505,-0.008,0.0485,0.0162,-0.024,-0.0322,-0.0127,,,0.0417,-0.0485,,,,,,-0.0399,,-0.0406,-0.0304,-0.0358,,,
2001-01-01,-0.0185,,0.0031,0.0053,-0.0138,0.0021,-0.0303,-0.0078,-0.0044,0.0114,0.014,-0.0045,-0.0319,0.0498,0.0023,0.1317,-0.0406,0.0096,0.013,-0.0066,-0.0479,-0.0196,,,0.0291,-0.0652,,,,,,-0.0474,,-0.0547,-0.04,-0.0576,,,
2002-01-01,-0.053,,-0.0198,-0.0023,-0.0316,-0.0175,-0.0387,0.0068,-0.0202,-0.0002,-0.0142,-0.0032,-0.0287,0.0406,-0.0004,0.0903,-0.0823,-0.0052,0.0326,-0.0138,-0.0333,-0.0267,,,0.0311,-0.0614,,,,,,-0.0482,,-0.0602,-0.088,-0.0635,,,
2003-01-01,-0.0641,,-0.0324,-0.0013,-0.0402,-0.0136,-0.037,0.0077,-0.0309,-0.0013,-0.0122,-0.0038,-0.0322,0.0242,-0.0186,0.072,-0.0504,0.0035,0.0338,-0.0179,-0.0566,-0.0309,,,-0.0213,-0.0475,,,-0.0132,,,-0.0604,,-0.0783,-0.0718,-0.0686,,,
2004-01-01,-0.0578,,-0.0319,0.0077,-0.0359,-0.0139,-0.0333,0.009,-0.0179,0.0207,0.0019,-0.0011,-0.0348,0.0221,-0.0024,0.1083,-0.0341,0.013,0.0383,-0.048,-0.0618,-0.0286,,,-0.0008,-0.0296,,,-0.0085,,,-0.0501,,-0.0883,-0.0659,-0.0237,,,
2005-01-01,-0.0445,-0.0444,-0.0317,0.0155,-0.0336,-0.0065,-0.0332,0.0157,-0.0047,0.0496,0.0179,0.0123,-0.0408,0.0265,-0.0271,0.1472,-0.0275,0.0157,0.0447,-0.0251,-0.0613,-0.026,,,0.0135,-0.0278,,,-0.0072,,,-0.0394,,-0.0619,-0.0778,-0.0303,-0.0252,,
2006-01-01,-0.0333,-0.0303,-0.0279,0.0183,-0.0244,0.0085,-0.0165,0.0155,-0.0003,0.0499,0.0208,0.0212,-0.0362,0.0397,0.0024,0.1788,-0.0095,0.0278,0.0503,-0.0254,-0.0418,-0.0152,,,0.0197,-0.045,,,-0.0097,,,-0.0354,,-0.0595,-0.0926,-0.0215,-0.0156,,
2007-01-01,-0.0398,-0.029,-0.0268,0.0182,-0.0264,0.0158,0.0026,0.0062,-0.0023,0.0502,0.0329,0.0189,-0.0134,0.0511,0.0007,0.1704,-0.0045,0.0027,0.0413,-0.0135,-0.029,-0.0065,,,0.0396,-0.0467,,,-0.0071,,,-0.0188,0.0692,-0.0671,-0.0508,-0.0064,-0.0171,,
2008-01-01,-0.0734,-0.0411,-0.0516,0.0018,-0.0326,0.0193,-0.0012,-0.0385,0.0012,0.0317,0.019,-0.0457,-0.0256,0.0418,-0.011,0.1853,-0.0352,-0.0703,0.0031,-0.015,-0.037,-0.0216,,,0.0213,-0.0274,,,-0.0093,,,-0.0361,0.0481,-0.1018,-0.0378,-0.0196,-0.0046,,
2009-01-01,-0.131,-0.0969,-0.101,-0.0388,-0.0717,0.005,-0.0315,-0.0565,-0.0522,-0.028,-0.0086,-0.1128,-0.0512,-0.0248,-0.0543,0.1019,-0.0656,-0.1387,-0.0297,-0.0533,-0.0987,-0.0624,,,-0.0128,-0.0448,,,-0.0308,,-0.0613,-0.0725,-0.0466,-0.1522,-0.0475,-0.0541,-0.0072,,
2010-01-01,-0.1238,-0.0908,-0.0925,-0.0474,-0.0689,0.0035,-0.0438,-0.0457,-0.0534,-0.0271,-0.0012,-0.0953,-0.0424,-0.0253,-0.0409,0.1087,-0.0374,-0.3212,-0.0706,-0.0444,-0.114,-0.0628,,,0.0088,-0.0296,,,-0.0297,-0.0012,-0.0275,-0.0747,-0.0047,-0.114,-0.0443,-0.0415,-0.0081,,
2011-01-01,-0.1096,-0.0899,-0.0742,-0.0331,-0.0515,0.0068,-0.0088,-0.0462,-0.0444,-0.0206,-0.0036,-0.0974,-0.0359,-0.0102,-0.0433,0.1327,-0.0345,-0.1357,-0.0428,-0.0255,-0.0766,-0.0425,,,0.0098,-0.0254,,,-0.053,-0.0082,-0.0074,-0.05,0.0095,-0.1051,-0.0521,-0.027,-0.0048,,0.0295
2012-01-01,-0.0919,-0.082,-0.0801,-0.0252,-0.0498,0.0024,0.0001,-0.0283,-0.0393,-0.0349,-0.0114,-0.1155,-0.0295,-0.0216,-0.0432,0.1368,-0.0448,-0.0848,-0.0236,-0.0219,-0.0618,-0.038,,,0.0102,-0.0232,,,-0.0473,-0.011,-0.003,-0.0382,0.0034,-0.0919,-0.0232,-0.039,-0.004,,0.0175
