,United States,Japan,United Kingdom,Canada,France,Switzerland,Germany,Australia,Netherlands,Denmark,Sweden,Spain,Hong Kong,Italy,Singapore,Finland,Belgium,Norway,Israel,Ireland,New Zealand,Austria,Portugal,Eurozona,China,Taiwan,India,Korea,Brazil,Saudi Arabia,South Africa,Mexico,Thailand,Indonesia,Malaysia,United Arab Emirates,Qatar,Kuwait,Turkiye,Philippines,Poland,Chile,Greece,Peru,Hungary,Czechia,Egypt,Colombia,Argentina,Russia
2011-08-15,95.8235855102539,32.878116607666016,20.58513832092285,22.84553337097168,16.4163818359375,18.870716094970703,16.59926986694336,13.606756210327148,14.857897758483887,,18.024272918701172,22.347896575927734,12.064568519592285,19.468393325805664,16.225452423095703,,8.981232643127441,12.168864250183105,36.86661911010742,16.0939998626709,19.715682983398438,13.379076957702637,,22.827903747558594,35.97579574584961,17.78347396850586,,46.26658630371094,39.1347770690918,,41.06033706665039,43.937408447265625,50.12539291381836,27.010473251342773,27.404726028442383,,,,33.729591369628906,22.07884407043457,21.618839263916016,48.10225296020508,,28.801124572753906,,,38.798805236816406,54.341670989990234,22.65668296813965,49.1416015625
2011-08-16,95.00531768798828,32.61324691772461,20.373430252075195,22.51466178894043,16.0909481048584,18.594558715820312,16.201007843017578,13.326732635498047,14.502066612243652,,17.544342041015625,21.797542572021484,11.966822624206543,18.969202041625977,15.917686462402344,,8.749321937561035,11.768217086791992,36.308040618896484,15.976777076721191,19.81662368774414,13.026046752929688,,22.375593185424805,35.81447982788086,17.349729537963867,,46.26658630371094,38.849571228027344,,40.10935974121094,43.96879959106445,49.355472564697266,26.81450653076172,27.273061752319336,,,,33.7659912109375,21.92681884765625,21.67778778076172,46.754730224609375,,28.236698150634766,,,38.3205451965332,53.8591194152832,22.65668296813965,48.18000030517578
2011-08-17,95.06887817382812,32.646366119384766,20.497961044311523,22.653169631958008,16.257282257080078,18.817020416259766,16.125865936279297,13.561034202575684,14.58113956451416,,17.770971298217773,21.97068977355957,12.029659271240234,19.191064834594727,15.89306354522705,,8.80554485321045,11.876866340637207,36.591373443603516,16.135873794555664,19.936494827270508,13.119709014892578,,22.533218383789062,35.81447982788086,17.36248779296875,,46.917633056640625,39.62457275390625,,40.61281967163086,44.35332489013672,50.03007507324219,26.847169876098633,27.44234275817871,,,,33.78055953979492,21.98047637939453,21.94304847717285,47.475833892822266,,28.698511123657227,,,39.06782531738281,55.01189041137695,22.69156837463379,48.84000015258789
2011-08-18,90.9696273803711,31.520612716674805,19.5639705657959,21.722110748291016,15.273747444152832,18.01923179626465,15.156506538391113,12.920989036560059,13.82994270324707,,16.33116340637207,20.956560134887695,11.729440689086914,17.943092346191406,15.240599632263184,,8.419025421142578,11.068777084350586,34.90752029418945,15.625085830688477,19.31821060180664,12.420855522155762,,21.28594207763672,35.81447982788086,16.699111938476562,,43.97954559326172,37.94437026977539,,38.95948028564453,42.9407958984375,48.69554138183594,26.438907623291016,26.953310012817383,,,,31.982324600219727,21.83739471435547,20.064109802246094,46.28129577636719,,28.280681610107422,,,38.41022491455078,52.81357192993164,21.54041862487793,46.040000915527344
2011-08-19,89.48406219482422,31.222627639770508,19.177921295166016,21.391239166259766,14.97000503540039,17.735408782958984,14.743218421936035,12.76097583770752,13.57690715789795,,16.017873764038086,20.554624557495117,11.533950805664062,17.416168212890625,15.154425621032715,,8.299559593200684,10.919384956359863,34.39752197265625,15.231528282165527,19.362375259399414,12.147075653076172,,20.744539260864258,34.08829116821289,16.392940521240234,,42.45207595825195,37.39257049560547,,38.884883880615234,42.7524528503418,48.48290252685547,25.638715744018555,26.93450164794922,,,,32.33906173706055,21.81951332092285,20.196741104125977,46.05549240112305,,28.0974178314209,,,38.14120101928711,51.82163619995117,21.261348724365234,45.70000076293945
2011-08-22,89.55558013916016,31.288846969604492,19.43943977355957,21.46818733215332,15.158036231994629,17.842798233032227,14.743218421936035,12.778121948242188,13.703426361083984,,16.324499130249023,20.869985580444336,11.533950805664062,17.87375831604004,15.154425621032715,,8.369833946228027,11.06198787689209,35.42562484741211,15.440864562988281,19.652589797973633,12.29837417602539,,21.052934646606445,33.58817672729492,16.494998931884766,,41.99300003051758,37.29336929321289,,39.50022888183594,43.12913131713867,48.34358215332031,25.508073806762695,26.878074645996094,,,,32.45554733276367,21.68537712097168,20.55778694152832,46.2230224609375,,28.20004653930664,,,37.81239318847656,52.38462829589844,21.435766220092773,45.959999084472656
2011-08-23,92.50288391113281,31.884822845458984,20.037195205688477,22.022205352783203,15.751049041748047,18.425798416137695,15.329336166381836,13.366737365722656,14.146233558654785,,17.157718658447266,21.574932098388672,11.903987884521484,18.2758846282959,15.609916687011719,,8.58066177368164,11.381147384643555,36.63995361328125,15.2566499710083,20.415985107421875,12.644197463989258,,21.868459701538086,34.410945892333984,17.24767303466797,,44.355159759521484,38.11796188354492,,39.947750091552734,44.59658432006836,48.50489807128906,26.398080825805664,27.44234275817871,,,,33.40926742553711,22.418657302856445,21.279891967773438,47.28645324707031,,28.683847427368164,,,39.277076721191406,53.05483627319336,21.610187530517578,47.81999969482422
2011-08-24,93.80572509765625,31.520612716674805,20.049650192260742,22.12993049621582,15.852293968200684,18.594558715820312,15.554767608642578,13.303875923156738,14.130424499511719,,17.24437713623047,21.562559127807617,11.93889331817627,18.2758846282959,15.363703727722168,,8.650936126708984,11.489797592163086,36.494224548339844,15.42411994934082,20.00589370727539,12.824315071105957,,21.98496437072754,34.12055587768555,17.069068908691406,,43.9461555480957,37.950565338134766,,39.767494201660156,44.12574768066406,47.80830001831055,26.161291122436523,26.93450164794922,,,,33.23453903198242,22.320289611816406,21.029369354248047,47.118934631347656,,28.991716384887695,,,39.33684158325195,52.94760513305664,21.418325424194336,47.560001373291016
2011-08-25,92.37577056884766,31.090192794799805,19.402084350585938,21.945253372192383,15.505166053771973,18.30306053161621,15.036277770996094,13.086712837219238,13.79040813446045,,16.73777961730957,20.975114822387695,11.806241035461426,17.915361404418945,15.179047584533691,,8.461191177368164,11.163847923278809,34.55131912231445,15.239900588989258,19.892332077026367,12.579354286193848,,21.3613224029541,34.00762939453125,16.55878448486328,,42.87775802612305,37.51655578613281,,39.102420806884766,42.97217559814453,45.57188034057617,25.197799682617188,26.313806533813477,,,,33.23453903198242,21.774803161621094,20.734634399414062,46.623626708984375,,28.808469772338867,,,38.3205451965332,52.518653869628906,21.47064781188965,46.5
2011-08-26,93.7183609008789,31.75238609313965,19.638694763183594,22.08376693725586,15.628107070922852,18.2416934967041,15.269224166870117,13.412455558776855,13.940644264221191,,17.01774024963379,21.061681747436523,11.8690767288208,18.081758499145508,15.400640487670898,,8.538494110107422,11.367566108703613,35.1018180847168,15.390620231628418,20.176239013671875,12.809905052185059,,21.53950309753418,34.241546630859375,16.801170349121094,,44.28837966918945,38.01877212524414,,40.10314178466797,43.40379333496094,47.309696197509766,25.8101863861084,26.295000076293945,,,,34.450347900390625,21.855283737182617,21.375680923461914,46.900413513183594,,29.556169509887695,,,38.67924499511719,52.81357192993164,21.50553321838379,47.52000045776367
2011-08-29,96.41143798828125,32.182823181152344,20.149276733398438,22.537748336791992,16.062023162841797,18.51784896850586,15.69002628326416,13.795342445373535,14.24112319946289,,17.53767204284668,21.748075485229492,12.09249496459961,18.594816207885742,15.733028411865234,,8.721213340759277,11.727471351623535,37.02043151855469,15.725565910339355,20.466453552246094,13.191752433776855,,22.156291961669922,35.14497756958008,17.2731876373291,,46.15807342529297,39.21537399291992,,41.63218307495117,44.73783493041992,48.321598052978516,26.438907623291016,26.595943450927734,,,,34.98908996582031,22.248746871948242,21.994625091552734,47.78175354003906,,29.57816505432129,,,39.66565704345703,53.59101486206055,21.976457595825195,49.299400329589844
2011-08-30,96.6656723022461,32.05038070678711,20.062101364135742,22.73780632019043,15.989703178405762,18.372098922729492,15.539740562438965,13.783910751342773,14.201587677001953,,17.357698440551758,21.593482971191406,12.12740421295166,18.42841911315918,15.720714569091797,,8.714183807373047,11.720680236816406,36.68851852416992,15.993521690368652,20.60525131225586,13.134115219116211,,21.9438419342041,35.370826721191406,17.28594398498535,,46.04121017456055,39.767181396484375,,41.849727630615234,44.43964385986328,47.61032485961914,26.398080825805664,26.464279174804688,,,,34.967247009277344,22.3292293548584,22.134624481201172,48.10225296020508,,30.179250717163086,,,39.48630142211914,53.966346740722656,22.028783798217773,49.619598388671875
2011-08-31,97.09463500976562,32.61324691772461,20.39833641052246,22.999427795410156,16.329601287841797,18.924413681030273,15.72008991241455,13.909637451171875,14.596951484680176,,17.830965042114258,22.218034744262695,12.322893142700195,18.87213706970215,16.02848243713379,,8.826626777648926,11.917609214782715,37.10948181152344,16.328466415405273,20.548465728759766,13.451119422912598,,22.382448196411133,35.991943359375,17.52832794189453,,47.32663345336914,40.61039352416992,,42.80072021484375,46.1268196105957,48.629539489746094,26.83083152770996,26.70879554748535,,,,35.986480712890625,22.302406311035156,22.399885177612305,49.23851776123047,,30.633726119995117,,,39.36673355102539,54.55615234375,21.92413330078125,49.91999816894531
2011-09-01,96.07780456542969,32.31526184082031,20.273805618286133,22.968652725219727,16.0909481048584,19.016468048095703,15.329336166381836,13.766764640808105,14.34391975402832,,17.564334869384766,21.6986026763916,12.22514820098877,18.567081451416016,15.831515312194824,,8.679047584533691,11.802166938781738,36.80995178222656,16.39545440673828,20.302417755126953,13.177345275878906,,21.957551956176758,35.93548583984375,17.336971282958984,,46.75905227661133,40.864601135253906,,42.757205963134766,46.04050827026367,48.73953628540039,26.692026138305664,26.520702362060547,,,,35.44774627685547,22.13249397277832,21.66304588317871,49.056419372558594,,30.77300262451172,,,39.157508850097656,54.44890213012695,21.871807098388672,49.900001525878906
2011-09-02,93.6230239868164,31.785503387451172,19.92511558532715,22.560829162597656,15.483471870422363,18.602230072021484,14.840903282165527,13.418168067932129,14.003902435302734,,17.124391555786133,21.0122127532959,11.931915283203125,17.804428100585938,15.609916687011719,,8.53147029876709,11.483006477355957,35.77373123168945,15.834423065185547,19.911256790161133,12.781086921691895,,21.094053268432617,35.00783920288086,17.120101928710938,,45.61553192138672,39.59358596801758,,41.899452209472656,45.05173110961914,47.910953521728516,26.59404182434082,26.53951072692871,,,,34.48674392700195,22.221923828125,20.845157623291016,48.692222595214844,,30.16184425354004,,,38.11130905151367,53.88592529296875,21.802040100097656,48.20000076293945
2011-09-06,92.93981170654297,31.090192794799805,19.45189666748047,22.291515350341797,14.731353759765625,17.405550003051758,14.059408187866211,13.10957145690918,13.402947425842285,,16.49113655090332,20.140310287475586,11.973804473876953,16.875381469726562,15.536056518554688,,8.20820140838623,11.007661819458008,33.80654525756836,15.440864562988281,19.44439125061035,12.262351989746094,,19.997547149658203,34.483551025390625,16.890470504760742,,45.04793930053711,39.01698303222656,,41.066558837890625,44.0394401550293,48.064945220947266,26.36542320251465,26.48308753967285,,,,35.061893463134766,22.266633987426758,19.975688934326172,46.77659606933594,,29.625598907470703,,,39.277076721191406,53.162071228027344,20.94740104675293,47.65999984741211
2011-09-07,95.56140899658203,31.686159133911133,19.999832153320312,22.730119705200195,15.259282112121582,17.750743865966797,14.622986793518066,13.618185997009277,13.72714614868164,,17.171051025390625,20.529884338378906,12.162315368652344,17.527101516723633,15.942307472229004,,8.355780601501465,11.530542373657227,34.48655700683594,15.993521690368652,19.90494728088379,12.514514923095703,,20.5869197845459,34.483551025390625,17.2987003326416,,46.85920715332031,39.99658203125,,42.570735931396484,45.01249313354492,49.091495513916016,27.18194007873535,26.80283546447754,,,,35.17109298706055,22.445478439331055,20.88199806213379,47.98569869995117,,30.49974822998047,,,39.57597732543945,53.80548858642578,21.4008846282959,49.29999923706055
