"Date","Price","Open","High","Low","Vol.","Change %"
"09/12/2008","5.3362","5.2551","5.3377","5.2388","","1.43%"
"09/11/2008","5.2608","5.2382","5.2631","5.2045","","0.40%"
"09/10/2008","5.2397","5.2918","5.3180","5.2375","","-1.09%"
"09/09/2008","5.2976","5.2946","5.3356","5.2669","","0.04%"
"09/08/2008","5.2957","5.3938","5.4117","5.2699","","-1.05%"
"09/05/2008","5.3518","5.3368","5.3815","5.3233","","0.22%"
"09/04/2008","5.3401","5.4343","5.4552","5.3308","","-1.71%"
"09/03/2008","5.4330","5.4428","5.4496","5.3940","","-0.20%"
"09/02/2008","5.4437","5.4765","5.4779","5.4240","","-0.59%"
"09/01/2008","5.4761","5.5130","5.5199","5.4675","","-0.49%"
"08/29/2008","5.5033","5.5142","5.5392","5.4896","","-0.17%"
"08/28/2008","5.5127","5.5170","5.5550","5.5016","","-0.11%"
"08/27/2008","5.5189","5.4916","5.5424","5.4866","","0.46%"
"08/26/2008","5.4939","5.5314","5.5365","5.4626","","-0.70%"
"08/25/2008","5.5328","5.5445","5.5536","5.5106","","-0.28%"
"08/22/2008","5.5481","5.5845","5.5888","5.5335","","-0.77%"
"08/21/2008","5.5910","5.5283","5.5910","5.5238","","1.14%"
"08/20/2008","5.5279","5.5440","5.5525","5.5016","","-0.32%"
"08/19/2008","5.5455","5.5065","5.5488","5.4859","","0.60%"
"08/18/2008","5.5122","5.5054","5.5388","5.5016","","0.06%"
"08/15/2008","5.5087","5.5490","5.5534","5.4964","","-0.82%"
"08/14/2008","5.5540","5.5959","5.6069","5.5411","","-0.78%"
"08/13/2008","5.5976","5.5914","5.6182","5.5646","","0.04%"
"08/12/2008","5.5955","5.5864","5.6126","5.5549","","0.14%"
"08/11/2008","5.5875","5.6003","5.6574","5.5793","","-0.71%"
"08/08/2008","5.6276","5.7452","5.7510","5.6235","","-2.08%"
"08/07/2008","5.7469","5.7804","5.8145","5.7405","","-0.57%"
"08/06/2008","5.7797","5.7939","5.8198","5.7739","","-0.30%"
"08/05/2008","5.7973","5.8391","5.8419","5.7920","","-0.75%"
"08/04/2008","5.8414","5.8384","5.8629","5.8324","","0.06%"
"08/01/2008","5.8377","5.8485","5.8506","5.8166","","-0.22%"
"07/31/2008","5.8506","5.8414","5.8883","5.8376","","0.14%"
"07/30/2008","5.8422","5.8436","5.8572","5.8193","","-0.05%"
"07/29/2008","5.8453","5.9018","5.9108","5.8322","","-1.01%"
"07/28/2008","5.9047","5.8848","5.9139","5.8786","","0.24%"
"07/25/2008","5.8906","5.8758","5.9085","5.8705","","0.22%"
"07/24/2008","5.8779","5.8805","5.8944","5.8578","","-0.04%"
"07/23/2008","5.8800","5.9194","5.9253","5.8735","","-0.66%"
"07/22/2008","5.9192","5.9693","5.9787","5.9063","","-0.90%"
"07/21/2008","5.9727","5.9363","5.9754","5.9293","","0.51%"
"07/18/2008","5.9424","5.9400","5.9577","5.9211","","-0.07%"
"07/17/2008","5.9467","5.9241","5.9598","5.9130","","0.33%"
"07/16/2008","5.9272","5.9603","5.9775","5.9153","","-0.68%"
"07/15/2008","5.9680","5.9639","6.0212","5.9411","","0.04%"
"07/14/2008","5.9658","5.9879","5.9900","5.9403","","-0.23%"
"07/11/2008","5.9794","5.9204","5.9816","5.8864","","1.00%"
"07/10/2008","5.9200","5.9024","5.9264","5.8507","","0.26%"
"07/09/2008","5.9047","5.8755","5.9082","5.8688","","0.47%"
"07/08/2008","5.8773","5.8972","5.9035","5.8632","","-0.34%"
"07/07/2008","5.8976","5.8852","5.9089","5.8539","","0.13%"
"07/04/2008","5.8899","5.8857","5.8986","5.8687","","0.05%"
"07/03/2008","5.8871","5.9567","5.9668","5.8795","","-1.14%"
"07/02/2008","5.9551","5.9222","5.9585","5.9146","","0.57%"
"07/01/2008","5.9212","5.9075","5.9348","5.8947","","0.22%"
"06/30/2008","5.9082","5.9134","5.9390","5.8976","","-0.24%"
"06/27/2008","5.9225","5.9060","5.9225","5.8911","","0.23%"
"06/26/2008","5.9088","5.8745","5.9125","5.8586","","0.58%"
"06/25/2008","5.8746","5.8357","5.8826","5.8248","","0.63%"
"06/24/2008","5.8377","5.8181","5.8585","5.8078","","0.29%"
"06/23/2008","5.8211","5.8606","5.8614","5.7992","","-0.50%"
"06/20/2008","5.8502","5.8141","5.8690","5.8083","","0.62%"
"06/19/2008","5.8143","5.8232","5.8454","5.7989","","-0.20%"
"06/18/2008","5.8259","5.8147","5.8270","5.7970","","0.17%"
"06/17/2008","5.8163","5.8000","5.8325","5.7976","","0.26%"
"06/16/2008","5.8010","5.7782","5.8199","5.7546","","0.58%"
"06/13/2008","5.7675","5.7944","5.8068","5.7156","","-0.41%"
"06/12/2008","5.7911","5.8345","5.8381","5.7668","","-0.73%"
"06/11/2008","5.8335","5.7956","5.8457","5.7943","","0.58%"
"06/10/2008","5.7997","5.8657","5.8712","5.7894","","-1.15%"
"06/09/2008","5.8674","5.9232","5.9428","5.8562","","-0.84%"
"06/06/2008","5.9171","5.8445","5.9171","5.8392","","1.18%"
"06/05/2008","5.8479","5.7843","5.8516","5.7618","","1.05%"
"06/04/2008","5.7871","5.7880","5.8070","5.7820","","-0.09%"
"06/03/2008","5.7924","5.8274","5.8620","5.7786","","-0.63%"
"06/02/2008","5.8292","5.8349","5.8476","5.8073","","-0.08%"
"05/30/2008","5.8336","5.8187","5.8399","5.7981","","0.24%"
"05/29/2008","5.8195","5.8675","5.8752","5.8070","","-0.78%"
"05/28/2008","5.8652","5.8791","5.9114","5.8527","","-0.29%"
"05/27/2008","5.8823","5.9155","5.9329","5.8805","","-0.56%"
"05/26/2008","5.9154","5.9142","5.9237","5.9030","","0.04%"
"05/23/2008","5.9131","5.8975","5.9245","5.8863","","0.24%"
"05/22/2008","5.8992","5.9230","5.9312","5.8844","","-0.38%"
"05/21/2008","5.9218","5.8692","5.9245","5.8621","","0.86%"
"05/20/2008","5.8714","5.8201","5.8809","5.8137","","0.90%"
"05/19/2008","5.8191","5.8490","5.8636","5.8068","","-0.40%"
"05/16/2008","5.8423","5.7906","5.8513","5.7887","","0.85%"
"05/15/2008","5.7928","5.8062","5.8313","5.7822","","-0.20%"
"05/14/2008","5.8042","5.8012","5.8083","5.7732","","0.10%"
"05/13/2008","5.7984","5.8277","5.8379","5.7867","","-0.56%"
"05/12/2008","5.8309","5.7961","5.8406","5.7623","","0.40%"
"05/09/2008","5.8078","5.7761","5.8097","5.7725","","0.51%"
"05/08/2008","5.7784","5.7719","5.7911","5.7318","","0.12%"
"05/07/2008","5.7714","5.8242","5.8280","5.7621","","-0.92%"
"05/06/2008","5.8251","5.8124","5.8485","5.7941","","0.22%"
"05/05/2008","5.8123","5.7864","5.8206","5.7830","","0.44%"
"05/02/2008","5.7866","5.8011","5.8136","5.7602","","-0.23%"
"05/01/2008","5.8002","5.8551","5.8670","5.7857","","-0.96%"
"04/30/2008","5.8566","5.8390","5.8670","5.8189","","0.30%"
"04/29/2008","5.8393","5.8688","5.8742","5.8276","","-0.58%"
"04/28/2008","5.8735","5.8572","5.8861","5.8476","","0.22%"
"04/25/2008","5.8607","5.8802","5.8921","5.8332","","-0.38%"
"04/24/2008","5.8833","5.9563","5.9607","5.8640","","-1.32%"
"04/23/2008","5.9621","5.9989","6.0015","5.9475","","-0.66%"
"04/22/2008","6.0016","5.9665","6.0085","5.9380","","0.57%"
"04/21/2008","5.9673","5.9296","5.9825","5.9217","","0.60%"
"04/18/2008","5.9318","5.9598","5.9859","5.8919","","-0.53%"
"04/17/2008","5.9634","5.9788","5.9949","5.9424","","-0.32%"
"04/16/2008","5.9824","5.9216","5.9935","5.9092","","1.03%"
"04/15/2008","5.9216","5.9403","5.9544","5.9067","","-0.36%"
"04/14/2008","5.9431","5.8878","5.9583","5.8760","","0.25%"
"04/11/2008","5.9284","5.9034","5.9470","5.9014","","0.41%"
"04/10/2008","5.9043","5.9366","5.9680","5.8964","","-0.55%"
"04/09/2008","5.9370","5.8885","5.9505","5.8808","","0.82%"
"04/08/2008","5.8887","5.8923","5.9256","5.8780","","-0.04%"
"04/07/2008","5.8910","5.8989","5.9022","5.8595","","-0.18%"
"04/04/2008","5.9017","5.8812","5.9162","5.8637","","0.36%"
"04/03/2008","5.8806","5.8828","5.8857","5.8159","","-0.07%"
"04/02/2008","5.8850","5.8555","5.8887","5.8247","","0.48%"
"04/01/2008","5.8567","5.9117","5.9228","5.8363","","-1.01%"
"03/31/2008","5.9162","5.9298","5.9631","5.9108","","-0.20%"
"03/28/2008","5.9282","5.9168","5.9428","5.9037","","0.13%"
"03/27/2008","5.9204","5.9393","5.9436","5.8976","","-0.38%"
"03/26/2008","5.9432","5.8607","5.9481","5.8434","","1.39%"
"03/25/2008","5.8620","5.7870","5.8746","5.7762","","1.33%"
"03/24/2008","5.7850","5.7823","5.7967","5.7517","","-0.04%"
"03/21/2008","5.7872","5.7868","5.8041","5.7753","","-0.01%"
"03/20/2008","5.7880","5.7868","5.7899","5.7849","","-1.29%"
"03/19/2008","5.8639","5.8539","5.9193","5.8416","","0.08%"
"03/18/2008","5.8590","5.8864","5.9350","5.8545","","-0.47%"
"03/17/2008","5.8866","5.8831","5.9525","5.8651","","0.36%"
"03/14/2008","5.8652","5.8439","5.8816","5.8086","","0.19%"
"03/13/2008","5.8538","5.8361","5.8631","5.8142","","0.39%"
"03/12/2008","5.8308","5.7506","5.8391","5.7495","","1.40%"
"03/11/2008","5.7502","5.7545","5.8169","5.7299","","-0.07%"
"03/10/2008","5.7544","5.7596","5.7760","5.7416","","-0.02%"
"03/07/2008","5.7554","5.7653","5.7976","5.7408","","-0.23%"
"03/06/2008","5.7686","5.7190","5.7752","5.7175","","0.80%"
"03/05/2008","5.7229","5.7011","5.7389","5.6748","","0.37%"
"03/04/2008","5.7016","5.6985","5.7200","5.6849","","0.00%"
"03/03/2008","5.7015","5.6854","5.7282","5.6791","","0.35%"
"02/29/2008","5.6818","5.6926","5.7058","5.6650","","-0.32%"
"02/28/2008","5.7003","5.6643","5.7080","5.6433","","0.50%"
"02/27/2008","5.6720","5.6145","5.6788","5.6123","","1.06%"
"02/26/2008","5.6124","5.5606","5.6189","5.5400","","0.93%"
"02/25/2008","5.5606","5.5638","5.5675","5.5323","","-0.03%"
"02/22/2008","5.5621","5.5543","5.5745","5.5316","","0.12%"
"02/21/2008","5.5553","5.5165","5.5647","5.4976","","0.70%"
"02/20/2008","5.5169","5.5218","5.5251","5.4589","","-0.12%"
"02/19/2008","5.5235","5.4946","5.5349","5.4896","","0.47%"
"02/18/2008","5.4978","5.5034","5.5105","5.4626","","-0.13%"
"02/15/2008","5.5049","5.4889","5.5165","5.4775","","0.28%"
"02/14/2008","5.4895","5.4627","5.4940","5.4499","","0.47%"
"02/13/2008","5.4636","5.4662","5.4753","5.4350","","-0.12%"
"02/12/2008","5.4699","5.4440","5.4812","5.4234","","0.42%"
"02/11/2008","5.4470","5.4423","5.4676","5.4287","","0.11%"
"02/08/2008","5.4411","5.4293","5.4550","5.4173","","0.16%"
"02/07/2008","5.4324","5.4870","5.4963","5.4137","","-0.93%"
"02/06/2008","5.4834","5.4900","5.5025","5.4703","","-0.11%"
"02/05/2008","5.4894","5.5615","5.5642","5.4818","","-1.30%"
"02/04/2008","5.5619","5.5483","5.5697","5.5433","","0.24%"
"02/01/2008","5.5485","5.5703","5.6062","5.5414","","-0.43%"
"01/31/2008","5.5726","5.5740","5.6456","5.5463","","-0.16%"
"01/30/2008","5.5818","5.5367","5.5913","5.5298","","0.75%"
"01/29/2008","5.5403","5.5396","5.5469","5.5227","","-0.04%"
"01/28/2008","5.5426","5.5011","5.5488","5.4920","","0.75%"
"01/25/2008","5.5016","5.5333","5.5417","5.4935","","-0.65%"
"01/24/2008","5.5378","5.4849","5.5423","5.4701","","0.92%"
"01/23/2008","5.4874","5.4840","5.5083","5.4407","","0.04%"
"01/22/2008","5.4853","5.4179","5.4922","5.3858","","1.26%"
"01/21/2008","5.4172","5.4768","5.4785","5.4073","","-1.13%"
"01/18/2008","5.4791","5.4902","5.5115","5.4750","","-0.29%"
"01/17/2008","5.4951","5.4929","5.5191","5.4694","","-0.03%"
"01/16/2008","5.4968","5.5474","5.5715","5.4711","","-1.00%"
"01/15/2008","5.5522","5.5734","5.5957","5.5476","","-0.40%"
"01/14/2008","5.5744","5.5433","5.5933","5.5408","","0.60%"
"01/11/2008","5.5413","5.5507","5.5582","5.5348","","-0.21%"
"01/10/2008","5.5531","5.4957","5.5561","5.4887","","0.96%"
"01/09/2008","5.5001","5.5147","5.5313","5.4888","","-0.28%"
"01/08/2008","5.5158","5.5096","5.5301","5.5045","","0.12%"
"01/07/2008","5.5093","5.5299","5.5357","5.4914","","-0.41%"
"01/04/2008","5.5321","5.5303","5.5626","5.5084","","-0.01%"
"01/03/2008","5.5327","5.5210","5.5460","5.5065","","0.13%"
"01/02/2008","5.5253","5.4692","5.5347","5.4675","","0.98%"
"01/01/2008","5.4716","5.4673","5.4796","5.4636","","0.01%"
"12/31/2007","5.4711","5.5157","5.5345","5.4604","","-0.85%"
"12/28/2007","5.5179","5.4803","5.5224","5.4674","","0.70%"
"12/27/2007","5.4794","5.4358","5.4895","5.4232","","0.70%"
"12/26/2007","5.4415","5.4060","5.4472","5.4003","","0.58%"
"12/25/2007","5.4101","5.4024","5.4137","5.3938","","0.04%"
"12/24/2007","5.4078","5.3959","5.4161","5.3887","","0.21%"
"12/21/2007","5.3963","5.3782","5.4139","5.3667","","0.37%"
"12/20/2007","5.3765","5.3906","5.4100","5.3644","","-0.41%"
"12/19/2007","5.3984","5.4117","5.4224","5.3701","","-0.19%"
"12/18/2007","5.4087","5.3998","5.4268","5.3806","","0.02%"
"12/17/2007","5.4078","5.3868","5.4192","5.3626","","0.14%"
"12/14/2007","5.4001","5.4781","5.4957","5.3893","","-1.43%"
"12/13/2007","5.4787","5.5058","5.5245","5.4516","","-0.53%"
"12/12/2007","5.5077","5.4816","5.5261","5.4694","","0.38%"
"12/11/2007","5.4870","5.5059","5.5240","5.4750","","-0.43%"
"12/10/2007","5.5106","5.4813","5.5219","5.4692","","0.33%"
"12/07/2007","5.4927","5.4784","5.5009","5.4604","","0.17%"
"12/06/2007","5.4833","5.4718","5.4938","5.4342","","0.19%"
"12/05/2007","5.4730","5.5223","5.5343","5.4541","","-1.03%"
"12/04/2007","5.5298","5.4537","5.5330","5.4340","","1.28%"
"12/03/2007","5.4600","5.4300","5.4763","5.4193","","0.57%"
"11/30/2007","5.4293","5.4672","5.4940","5.4173","","-0.72%"
"11/29/2007","5.4685","5.5079","5.5165","5.4372","","-0.75%"
"11/28/2007","5.5097","5.4986","5.5201","5.4203","","-0.02%"
"11/27/2007","5.5107","5.5030","5.5396","5.4919","","-0.08%"
"11/26/2007","5.5149","5.5060","5.5354","5.4736","","0.03%"
"11/23/2007","5.5130","5.5157","5.5695","5.4782","","-0.29%"
"11/22/2007","5.5293","5.5324","5.5480","5.4897","","0.08%"
"11/21/2007","5.5251","5.5227","5.5570","5.4982","","-0.38%"
"11/20/2007","5.5464","5.4554","5.5491","5.4409","","1.55%"
"11/19/2007","5.4618","5.4638","5.4845","5.4193","","-0.05%"
"11/16/2007","5.4647","5.4357","5.4732","5.4192","","0.34%"
"11/15/2007","5.4461","5.4699","5.5009","5.4342","","-0.59%"
"11/14/2007","5.4786","5.4590","5.5115","5.4541","","0.29%"
"11/13/2007","5.4628","5.4342","5.4725","5.4290","","0.48%"
"11/12/2007","5.4369","5.4866","5.4904","5.4313","","-0.93%"
"11/09/2007","5.4878","5.4855","5.5191","5.4712","","-0.01%"
"11/08/2007","5.4883","5.4777","5.5031","5.4665","","0.16%"
"11/07/2007","5.4798","5.4448","5.5128","5.4426","","0.64%"
"11/06/2007","5.4450","5.4099","5.4538","5.4088","","0.63%"
"11/05/2007","5.4110","5.4273","5.4338","5.4015","","-0.29%"
"11/02/2007","5.4268","5.3931","5.4353","5.3912","","0.59%"
"11/01/2007","5.3952","5.4177","5.4222","5.3856","","-0.46%"
"10/31/2007","5.4204","5.4031","5.4287","5.3929","","0.41%"
"10/30/2007","5.3982","5.3956","5.4054","5.3756","","0.00%"
"10/29/2007","5.3982","5.3890","5.4016","5.3727","","0.30%"
"10/26/2007","5.3821","5.3613","5.3852","5.3549","","0.40%"
"10/25/2007","5.3604","5.3347","5.3697","5.3276","","0.41%"
"10/24/2007","5.3385","5.3343","5.3417","5.3063","","0.04%"
"10/23/2007","5.3363","5.3027","5.3457","5.2992","","0.58%"
"10/22/2007","5.3054","5.3558","5.3663","5.2774","","-0.86%"
"10/19/2007","5.3515","5.3401","5.3564","5.3226","","0.07%"
"10/18/2007","5.3478","5.3124","5.3537","5.3071","","0.66%"
"10/17/2007","5.3128","5.2967","5.3240","5.2915","","0.34%"
"10/16/2007","5.2947","5.3132","5.3193","5.2856","","-0.38%"
"10/15/2007","5.3147","5.3006","5.3285","5.2903","","0.26%"
"10/12/2007","5.3010","5.3067","5.3167","5.2891","","-0.12%"
"10/11/2007","5.3074","5.2800","5.3256","5.2774","","0.42%"
"10/10/2007","5.2851","5.2721","5.2952","5.2691","","0.16%"
"10/09/2007","5.2767","5.2567","5.2798","5.2406","","0.33%"
"10/08/2007","5.2596","5.2960","5.3015","5.2484","","-0.63%"
"10/05/2007","5.2930","5.2890","5.3024","5.2509","","0.03%"
"10/04/2007","5.2915","5.2700","5.2979","5.2615","","0.39%"
"10/03/2007","5.2711","5.2879","5.3152","5.2666","","-0.40%"
"10/02/2007","5.2921","5.3183","5.3246","5.2805","","-0.57%"
"10/01/2007","5.3224","5.3379","5.3464","5.3105","","-0.33%"
"09/28/2007","5.3400","5.2897","5.3452","5.2884","","0.78%"
"09/27/2007","5.2988","5.2778","5.3119","5.2742","","0.35%"
"09/26/2007","5.2803","5.2819","5.2918","5.2682","","-0.07%"
"09/25/2007","5.2840","5.2601","5.2890","5.2490","","0.39%"
"09/24/2007","5.2633","5.2643","5.2870","5.2538","","-0.09%"
"09/21/2007","5.2682","5.2592","5.2858","5.2464","","0.11%"
"09/20/2007","5.2624","5.2346","5.2743","5.2327","","0.51%"
"09/19/2007","5.2355","5.2425","5.2470","5.2226","","-0.17%"
"09/18/2007","5.2446","5.1978","5.2469","5.1852","","0.84%"
"09/17/2007","5.2009","5.2006","5.2092","5.1928","","-0.06%"
"09/14/2007","5.2039","5.1995","5.2121","5.1908","","0.06%"
"09/13/2007","5.2007","5.2129","5.2235","5.1984","","-0.26%"
"09/12/2007","5.2144","5.1877","5.2191","5.1836","","0.47%"
"09/11/2007","5.1899","5.1781","5.1950","5.1664","","0.28%"
"09/10/2007","5.1752","5.1683","5.1829","5.1619","","0.21%"
"09/07/2007","5.1643","5.1356","5.1761","5.1233","","0.58%"
"09/06/2007","5.1346","5.1189","5.1431","5.1133","","0.29%"
"09/05/2007","5.1200","5.1017","5.1284","5.0882","","0.31%"
"09/04/2007","5.1043","5.1088","5.1117","5.0818","","-0.09%"
"09/03/2007","5.1090","5.1108","5.1225","5.1013","","-0.06%"
"08/31/2007","5.1122","5.1141","5.1468","5.1079","","-0.05%"
"08/30/2007","5.1148","5.1293","5.1308","5.0976","","-0.30%"
"08/29/2007","5.1304","5.1013","5.1322","5.0863","","0.55%"
"08/28/2007","5.1021","5.1164","5.1315","5.1002","","-0.31%"
"08/27/2007","5.1178","5.1268","5.1333","5.1133","","-0.28%"
"08/24/2007","5.1322","5.0877","5.1323","5.0831","","0.83%"
"08/23/2007","5.0900","5.0812","5.0971","5.0763","","0.19%"
"08/22/2007","5.0804","5.0488","5.0827","5.0439","","0.61%"
"08/21/2007","5.0497","5.0534","5.0721","5.0465","","-0.08%"
"08/20/2007","5.0536","5.0552","5.0674","5.0477","","-0.02%"
"08/17/2007","5.0544","5.0324","5.0808","5.0140","","0.39%"
"08/16/2007","5.0348","5.0339","5.0442","5.0102","","-0.01%"
"08/15/2007","5.0352","5.0766","5.0786","5.0343","","-0.82%"
"08/14/2007","5.0769","5.1030","5.1129","5.0743","","-0.56%"
"08/13/2007","5.1054","5.1322","5.1429","5.1018","","-0.60%"
"08/10/2007","5.1363","5.1297","5.1412","5.1161","","0.10%"
"08/09/2007","5.1310","5.1729","5.1828","5.1211","","-0.84%"
"08/08/2007","5.1746","5.1538","5.1861","5.1449","","0.38%"
"08/07/2007","5.1550","5.1716","5.1824","5.1508","","-0.30%"
"08/06/2007","5.1706","5.1858","5.1912","5.1677","","0.09%"
"08/03/2007","5.1659","5.1381","5.1831","5.1314","","0.54%"
"08/02/2007","5.1384","5.1288","5.1413","5.1186","","0.21%"
"08/01/2007","5.1274","5.1285","5.1422","5.1139","","-0.02%"
"07/31/2007","5.1285","5.1349","5.1483","5.1269","","-0.13%"
"07/30/2007","5.1353","5.1042","5.1406","5.1023","","0.43%"
"07/27/2007","5.1135","5.1510","5.1585","5.1091","","-0.77%"
"07/26/2007","5.1534","5.1465","5.1654","5.1338","","0.12%"
"07/25/2007","5.1473","5.1854","5.1875","5.1359","","-0.75%"
"07/24/2007","5.1862","5.1779","5.1960","5.1740","","0.13%"
"07/23/2007","5.1796","5.1890","5.1924","5.1729","","-0.11%"
"07/20/2007","5.1855","5.1736","5.1920","5.1670","","0.18%"
"07/19/2007","5.1760","5.1768","5.1878","5.1696","","-0.02%"
"07/18/2007","5.1772","5.1687","5.1890","5.1569","","0.14%"
"07/17/2007","5.1701","5.1652","5.1758","5.1588","","0.10%"
"07/16/2007","5.1650","5.1669","5.1775","5.1597","","-0.09%"
"07/13/2007","5.1695","5.1709","5.1811","5.1607","","-0.07%"
"07/12/2007","5.1730","5.1543","5.1759","5.1531","","0.36%"
"07/11/2007","5.1546","5.1569","5.1707","5.1490","","-0.03%"
"07/10/2007","5.1559","5.1115","5.1570","5.0973","","0.86%"
"07/09/2007","5.1120","5.1119","5.1157","5.1029","","0.01%"
"07/06/2007","5.1114","5.0985","5.1166","5.0879","","0.22%"
"07/05/2007","5.1002","5.1047","5.1240","5.0920","","-0.10%"
"07/04/2007","5.1052","5.1033","5.1129","5.1018","","0.01%"
"07/03/2007","5.1048","5.1118","5.1145","5.0931","","-0.11%"
"07/02/2007","5.1104","5.0789","5.1161","5.0732","","0.62%"
