,United States,Japan,United Kingdom,Canada,France,Switzerland,Germany,Australia,Netherlands,Denmark,Sweden,Spain,Hong Kong,Italy,Singapore,Finland,Belgium,Norway,Israel,Ireland,New Zealand,Austria,Portugal,Eurozone,China,India,Korea,Brazil,Saudi Arabia,South Africa,Mexico,Thailand,Indonesia,Malaysia,United Arab Emirates,Qatar,Kuwait,Turkiye,Philippines,Poland,Chile,Greece,Peru,Hungary,Czechia,Egypt,Colombia,Argentina,Russia
1999-01-01,195.362722599304,43.7597311853416,84.2772085405203,57.8813376102966,48.4616714919654,156.186196169396,59.6139481286792,51.0564163968406,93.9289202536999,31.2210826712508,78.3806859785924,161.575087828016,137.341868748766,42.794716708425,124.476069276309,77.6744625462533,19.579138586053,30.7238022688503,17.3114751655087,45.5848777741044,20.4993645099754,5.43736370155398,29.9385381421633,62.7351543942617,,,153.701373266819,26.490786189354,,48.0598629952377,5.81952311783689,29.4523975570901,15.1153041140526,53.1360189384368,,,,26.517260139317,22.6280610241214,6.31969008881492,8.62729293104692,128.968476412453,4.89169331327748,,6.03591638097136,,1.60178124341213,4.1838545726449,
2000-01-01,290.529673047955,49.936490774906,110.043815416852,84.3863833692113,79.1058879597386,227.105180456829,93.8015283730085,51.2747114609247,155.787858623336,54.7703410541543,144.22037855803,264.647491630265,217.276433398555,86.2975093504422,99.0388688764998,167.164571695878,16.2945095249588,35.2016625923047,21.1011150307751,14.6836252624663,18.9560241837938,4.89927434171365,46.8651065366607,101.239202088611,62.1285767602934,109.489500548726,85.9744439815946,14.3491555376281,,46.4583673338542,6.31440841155235,15.2945485964603,7.81825892203148,55.9886206828825,,,,60.507167569529,8.81352774259388,11.879849220991,7.36571060005944,70.229476857361,4.23356966010278,,10.7564770564602,,1.18047470879629,3.21798357692325,
2001-01-01,197.351334265243,38.9041873893144,114.870102393818,60.3481911160271,71.1997353786511,204.687812728732,66.8648270814531,63.4151308586318,105.635361109073,40.0665215445448,123.714740677702,237.390890874616,140.605209649114,51.3404771362055,79.1742721076343,138.200367238219,15.9562051334832,30.3276208327802,11.1334573208002,20.5623089924846,15.7959733926906,3.70296968632712,22.4384526445125,78.1383443171409,34.5512325426416,51.1171184450986,68.2933129893682,11.5140761294883,12.105626422806,26.1111599203531,7.01578098846489,25.8119198383125,6.00705724419306,22.6686734036911,,,3.34050855778817,32.5545365675719,3.81856672759095,5.33083664138351,5.69249934606231,27.2397124045122,1.41489093503975,,5.08504104204938,,0.798365459233446,2.47937498313619,9.19814401218018
2002-01-01,156.031522139209,41.4213216513412,58.6619922293075,58.9577456912909,68.7717202057532,158.668753508294,41.9419669798281,73.5505156745596,111.445138502332,18.1979559104593,69.5402724686671,63.9920489868323,107.567707862274,45.1499016024415,68.1315326623136,102.406525969313,14.7717309040888,18.6257615366147,9.09179863090722,2.44142830139273,3.88249761283021,3.03518927524375,16.7364481969764,51.4935033713506,22.9986372398788,38.2401263512632,92.6238181811382,7.72362794683703,18.8169757330057,36.941096216706,3.29442560408916,30.7372467108224,6.33122830713324,25.5127033790607,,,5.84753046778833,28.2920172223854,2.54135622893185,1.62883556357479,3.78660103230442,13.2300749626649,1.75221407019529,9.82447298974943,7.20502840913713,,1.05262284382902,1.19582697101542,13.7978208762292
2003-01-01,140.052935654702,51.5062223554081,60.5680668985433,56.5634057933025,59.7991414880186,123.912237036991,40.6645385437332,90.197116280924,92.9052588289191,20.1182991176167,59.3522632049171,68.1350540705124,169.067134646832,46.4288020839555,96.6103481449236,82.9138780583552,13.0014968738352,21.3135841724673,13.5610066491291,3.70658372054239,4.37612605915489,4.58903167117751,14.4658677248616,48.2093831515562,23.3696543522329,46.5335153888506,65.0636734247431,12.6253121138389,73.7029461813355,24.9005018395032,3.16484184085769,68.6559343033359,5.4352328174127,41.4800613225907,,,11.7180990893623,31.1917338721164,2.80891026260922,3.56427384822913,9.88482831094742,16.7403847032217,1.65023497457631,10.3917244006464,8.76046461955082,,0.851392321503974,2.29608863649362,18.5252417602361
2004-01-01,156.362623479894,70.6642897082929,66.9105810907195,68.8127863360994,62.4511468054731,10.857208083736,41.9740809022364,88.7024151196128,95.461770125996,27.126849734509,80.4428257881969,80.5330713743737,238.751307991426,49.8302102786267,96.330244814786,95.5842675047881,20.3418735680943,34.502968326284,21.633204475907,3.07504499744587,4.89905124893529,8.6007761174308,19.5989513179605,51.8808046920627,26.1588342222631,53.1676131333536,66.2934932127984,16.9855317081941,182.784518641617,32.7467127359085,5.65443282409717,67.6343540069004,8.51853923811829,43.4401351761847,,,81.5194167851251,35.845956852824,3.40370728140097,6.97957750188174,13.2031224837184,16.555345393221,1.58339153618356,13.7048405022222,15.0314818562052,,1.7760330339678,2.76418511242315,20.08296920529
2005-01-01,197.805028654262,89.7797724246753,67.9775770199579,79.4563897128041,57.8737740580958,13.5427631041167,45.2451650115172,88.1152299807768,86.7737561781445,,,85.0675955616419,231.974563328317,56.7626184909139,91.2490947896208,,27.6169673631704,45.7223302710466,28.8549952030837,3.68430758464025,4.75607900845112,13.7074340827577,18.1116998037224,52.9591106843217,17.1641886416003,57.7437490066737,128.325599118267,19.1693052578647,335.972571241823,38.5343954620195,6.20949229251258,47.4438863034028,9.74534738278985,31.1036965777527,,,114.31911635556,39.447244793999,4.98318851041412,8.57151732599382,16.7196145581044,19.8332329856641,2.25601673306773,19.577646173931,25.03966361446,,6.55816305174726,2.64559064812489,19.3563490016175
2006-01-01,221.357059349745,119.49040042777,101.967448114688,93.7751701558359,86.8582559278802,18.4021554128045,65.1429467886116,114.846260792756,122.730086824525,,,118.891238913716,390.391171309406,62.0117064849396,125.06757914138,,33.1292614311918,81.5296193741869,39.8081529171469,5.20274695951775,4.84755034185252,24.6729463920836,31.6335616116652,73.0613134252137,42.112689270384,67.7482496087479,127.160115797246,25.2320359480638,372.259908401735,57.1778028283362,8.39063385286398,43.7456556564903,11.0604254241843,42.5007372410304,9.08877377185638,34.0889775327037,56.3191292464955,40.6533707055008,7.17461022738499,15.4467720439732,18.0786275563763,31.6382361737948,4.66173414705568,26.7782261127755,18.4165970118364,45.0205079326534,9.65257083658138,1.45684120465348,58.8574937616118
2007-01-01,296.061237544901,143.80327349224,127.633518510237,118.802581360749,108.83905275277,256.597224953707,95.0156830807661,160.722826345697,181.656746824798,,,154.572036113955,952.669358528153,100.020763035247,210.724566424922,,49.1736727392013,101.28921077429,54.0887091680675,9.1310633133374,4.33724446170576,33.1808883613744,57.1326324902295,102.446631100703,177.601867047211,89.6178894228818,163.556431131017,46.1979928451152,163.943669190446,77.3768285630104,11.2017485066151,42.88050679741,21.9598830180983,79.8971124624642,18.4571935721925,37.5603258981499,,47.6723287770924,15.5370153851122,21.0173607822431,26.1712481924989,38.106811460783,7.88956894583241,33.7310193884434,19.8694566808126,47.162599046724,8.36329764938881,1.68503858127805,98.2548203877637
2008-01-01,319.877794929994,121.580146661005,93.3103022072464,96.7701047198619,82.1067230551794,249.045432713045,111.864987228541,79.5439033928947,101.98489417445,,,105.837291343548,715.168648710063,57.4771297494478,130.68480421522,,36.8654601312627,58.4447926594168,43.5272041672177,6.37594526008208,2.47701950466194,22.7142229681161,28.8168472233201,80.9839639352816,84.9972002949932,86.5176338371824,113.356060692808,33.6032419243957,100.679084939657,64.0991526947329,7.64518317000797,36.3979762898303,14.8657552317013,35.6660250614001,22.5486848865656,41.8031292020887,,28.7151377097009,6.81001808020806,9.6868354959651,16.0702466203277,22.9838220921504,3.05358911995101,17.4095489294705,13.6310767666124,58.8550240089336,7.43659024591127,0.923115975148604,69.5435740931097
2009-01-01,236.954184767403,73.1288226031492,116.127970727614,96.9607894635386,47.5439881618846,139.052825722865,52.4086045761927,90.6153482700465,62.1990828805874,,,85.6876051644216,660.259390034172,42.1294188368662,130.739958273732,,25.501842999107,53.5324237799379,37.526438786917,4.17897554949921,2.71628256573361,12.8210678218568,18.2981482648748,48.4923708043698,153.493743713007,78.3025675913586,178.555313887719,42.4636102917513,78.0963739424184,65.9624156364548,8.61695207515436,44.9473491190677,15.9519211874379,39.9681874453853,25.9527767613405,25.8891889006871,,48.1633892437114,8.13719562472538,12.8779249316825,21.6051798846551,17.9026888699376,2.44883038003204,20.7568856551055,12.841174487649,39.3208815678373,8.5386216924414,0.453659663659484,41.7447108226047
2010-01-01,239.387755097641,74.1490479937493,128.970226835931,86.8612403674964,51.0426801486616,146.1746256992,43.964790360017,98.4996827161756,65.7782653536457,,,96.6362081457194,650.630776699307,31.1716906490085,127.517426235546,,22.3127130156492,49.186928537652,45.4062140637689,3.99685804001019,1.30769325266642,12.4500915546993,22.5318816156527,46.3260988500575,135.657668078578,63.3133768216279,142.452634277203,41.1135581402293,38.0931711015767,66.4225726772517,10.5048305146418,65.2090184472391,13.83300465902,45.0122970536975,9.56482751251492,14.7068101103346,,51.9002702070299,10.6778558701112,14.5974152360482,26.6807324347173,13.6787497524013,2.70689630060175,20.0237487619804,10.5596241613175,16.9946008619261,7.92226392072106,0.600714181209072,33.2380149412365
2011-01-01,263.117067723014,69.1509802484085,113.822478981571,82.1866694667089,46.4182716135858,115.647469086647,41.9704483020524,80.6949070798141,57.1598011631312,,,76.1521103056152,578.219464764298,36.8890677095841,98.3282451184942,,19.7294919324986,36.8578241989424,28.7154344211222,3.41892590465469,,8.98522081356751,14.5422088214625,42.2490123111059,88.3790629016484,40.6275403391879,154.35443500273,31.5316165659387,43.0713844353827,49.2866091436734,8.45322658032846,58.0529297337632,11.8117714784327,43.737801848079,4.27882015993316,13.6543366537628,13.8889005688974,43.0474685063279,11.6843190141811,13.933593006343,20.4066709863098,8.11989028431631,3.01357571773749,11.0269552547494,8.97706683261443,6.73654478156225,7.74595915806038,0.462939195882696,27.0895617186058
2012-01-01,199.024980923079,53.3517049647482,91.280959424356,73.7255136551287,40.0375777412248,86.2427215003001,35.4378984095203,58.5451478750808,49.7616719058474,,,65.2487456494587,409.980647070483,37.4998504374015,88.3611306943815,,20.3415991488978,23.3253554134616,19.3692717578464,4.15466206844119,3.03470936252954,5.7741683288191,12.2262656256012,37.1570856823301,58.9204148433202,34.8777813180602,123.954951178359,33.7347641218637,68.9058812933857,52.2246236949784,9.9647996919747,60.0796014700991,10.0155118564627,39.3257811192179,4.66753962385421,10.3889290488843,12.5046918529674,40.7613446011468,13.6239905602188,12.1616986346675,17.4012308379791,6.22960920666075,2.74011951356436,8.51098190223088,8.39566766171539,6.12410222726458,8.68726987427991,0.267799853085437,15.410799134314
2013-01-01,197.392842447832,116.707267819022,60.117139325521,71.6767723353985,39.3159799666604,99.0583717939921,35.1548070453693,49.9820129631661,54.332791289209,,,67.4961103911955,459.564370390566,35.9485661536551,90.6231153362574,,22.0982820000078,18.351516138218,18.667343341874,6.25202074308341,4.636864913476,6.16657281334254,17.2116088747718,37.4331858532818,80.4138203851572,30.7527915156399,97.0131548478656,29.9123470678537,48.0726084225941,57.9342835927176,12.8441791680756,83.2461694134727,10.8334361823624,43.97607806539,,10.3481376284483,23.1563125559958,39.074051107723,15.7057011526718,14.0787279418994,14.8705339203391,10.0502373928864,1.57727921305591,7.97635301055094,5.79585906566016,4.41525798215438,5.34141236981738,0.405291324046884,10.2731965648571
2014-01-01,222.080547269849,98.9323247889331,76.8954423548566,74.4172189096838,40.9185073788118,101.035026887204,32.6314331735013,47.9347677056478,53.3730235887519,,,72.2923620553444,497.816627458567,95.081029463993,63.7122303941191,,20.0317002391446,20.3952305133781,15.0480452625054,6.3949423977547,4.29950804068624,6.48898448570581,20.3585298448465,47.1839347730563,114.163397291003,37.3412279475735,86.48412133059,26.2280081853943,74.013523170193,64.4536590951353,9.7338954034533,76.2607539501485,10.1841027484923,42.1963104306091,34.7893264139971,26.5388854574706,,39.3792865783157,14.1900987573211,10.7209640425335,10.4588769065351,14.0366270476246,1.60752548907133,5.04397372664641,5.14762132843784,8.65228312676056,4.51578033904703,0.669273860698598,7.76692309375927
2015-01-01,227.389073971395,125.345650725462,,70.4187935577419,54.4592610220473,137.616231463725,43.0253524630488,55.5787997067323,,,,81.794986234397,668.638239426381,,64.2959075754037,,,24.7318298203332,18.5789213970327,7.1731464505927,5.08758425648155,8.30768243153386,,47.8039074486267,355.51920039721,38.1343264094329,125.785559642396,23.3034609748222,65.2653164413926,67.4882586068665,8.84518364206864,67.6100749304968,8.71753859687373,36.9934993669966,15.5555376289744,14.9327109147828,23.4690202273143,40.4580657015945,12.5366479226513,11.0305019661145,8.11333663232277,9.16931551407011,0.764503348920451,5.94414181382221,,4.4813593845902,3.94781301843232,0.453942537841681,8.60419459391463
