,United States,Japan,United Kingdom,Canada,France,Switzerland,Germany,Australia,Netherlands,Denmark,Sweden,Spain,Hong Kong,Italy,Singapore,Finland,Belgium,Norway,Israel,Ireland,New Zealand,Austria,Portugal,Eurozone,China,India,Korea,Brazil,Saudi Arabia,South Africa,Mexico,Thailand,Indonesia,Malaysia,United Arab Emirates,Qatar,Kuwait,Turkiye,Philippines,Poland,Chile,Greece,Peru,Hungary,Czechia,Egypt,Colombia,Argentina,Russia
2013-01-01,22.938948454635,18.1406509054638,40.1624645962287,17.0848821579089,48.119369598085,16.7887620098092,28.5460010315329,25.893427781878,41.733450624789,41.4137695541439,33.5963518701976,35.758717008417,,43.7106452805216,12.3753378735642,40.0898586048424,45.5420739156994,34.1933156114143,36.1909934491544,38.353087638735,33.0921118762162,46.6216222891406,45.3738022572742,39.5115375791514,,16.6386825486965,24.0326099261397,30.8363376486568,25.8887534947969,31.259190573785,,19.0937265311292,15.3750198771566,20.6021204303102,3.90972548785967,,,29.1213621409762,13.20715199779,36.0757389306103,20.1963012042744,60.2970641475374,18.9583513319003,46.9322911976887,34.7340247962072,32.2017308105784,33.2851931387088,,24.606189979681
2014-01-01,22.6950725585024,17.5741647729135,39.3822936858871,16.4020498301416,48.2894176805372,16.7192645031926,28.0521822895851,26.2696602082951,41.2948954672702,40.9107774305507,33.0399250638035,34.789484489758,,43.645112195755,13.1510655902688,40.5525454694848,45.1719874254131,35.6063174620846,34.8861331813148,35.3774393816668,32.3602835125891,47.5011876922336,47.4354280025151,39.0486377494302,,14.803137644208,23.6188944543038,32.0693994463665,28.5643492509794,31.9053501556958,,19.3047821192786,15.9053658966348,19.6835443850248,3.79210885739276,,,29.3775784216453,12.8216477698348,35.2621513485033,20.6752522601778,48.9894895830856,20.5114219115948,45.0215129127658,34.4712071473706,32.9206291079812,30.1625917691368,24.5697808575806,26.4617539784902
2015-01-01,22.5019912823354,16.9738322401834,38.325026887066,17.0597786823228,47.9919779188076,17.0674446630017,27.9881897309479,26.7777158328225,40.1814181864558,40.4442008479026,32.1565695803515,33.1950334479803,,43.6172905509694,15.9255259430938,40.4243442060695,41.5945806757549,38.1512199127016,34.3888611492608,27.5587295800786,31.5439139970236,46.2684510027225,43.7563701164476,38.3573588657851,,15.1256903622794,23.4894294290035,36.924419825549,31.5059976327832,33.6797787454907,,18.682549909541,14.5013182937363,18.2910432040136,4.14789859152812,,,28.8819262840793,13.4767411156598,34.337984877154,21.6348148833018,51.5170299646372,20.5675823700928,43.2697919414934,33.2582980245074,30.2303694913867,26.8156770552217,25.0083932347048,30.6476505158828
2016-01-01,22.5650938133122,16.7112630027742,37.0946470073685,17.498604071126,47.8819262450825,17.2408228496826,27.902920178388,26.990150452056,39.055280184432,38.3836154110677,31.9699680477895,32.6811256079396,,43.2719490445379,14.4437230152418,39.5843102639782,41.0067723774795,39.7385780326601,34.4187537907379,26.3288923354201,30.7379631438672,44.9967848869132,41.1299296131519,37.9103022044235,,15.2719500252316,23.5045488696898,36.4916011293298,27.8822202243899,32.1896608002111,,18.9291963468067,14.8729842077676,16.7638213141114,4.31828112482361,,,30.6454877440116,13.4351490147382,35.0313645819,22.1268634762745,48.5041976415305,19.1880269352898,43.5168402277084,32.8355368174225,,28.6308350994839,26.1799164832469,31.0284467524216
2017-01-01,22.3111722132414,16.1953846960528,37.044701986755,17.6065954076372,47.7079907123412,17.2162171396998,28.0782392046915,26.6160761598064,37.8079675294589,37.0221526730792,31.65589715582,31.8392728724155,,42.9082165951627,14.3046671115011,37.8973137546895,39.9555241084094,38.6946477433892,35.5382274295489,24.6472982747473,29.9228541256033,44.3298871104373,41.4169071353453,37.5187223959925,,15.6141099220983,23.9628732652167,36.2476538726346,26.9356068442227,33.2518124768773,20.4117818186306,18.3813208970104,14.2990290989907,15.8258190286835,4.01528734006126,,,31.7322423517169,13.6131575683624,34.4967757618794,22.3472564737029,47.6282619580863,20.1502784685185,42.0818241090581,31.8073908236043,,27.5049639074473,24.2825320419979,30.7103051722937
2018-01-01,22.3205732607659,16.0713191758764,37.4283979401227,17.5409004540917,46.7732066858883,16.7182236540887,27.9221203702328,26.2209281816529,37.6583844431496,36.8022464830679,31.7280429202292,32.2576813397582,,42.5466717910759,14.6921597243708,37.408657511715,39.8930944147907,37.129454079189,35.7389855099388,23.7123641294389,29.698541297256,43.7247103743727,39.1041857604929,37.1792630361787,,15.6631319151388,24.9180357987045,35.453999893748,28.0609831527619,34.0881771126419,20.4206535576881,18.3425141280084,14.8190963634313,15.9220579344968,3.91824991328935,,,33.5649993564249,14.2125593180425,33.3791675170444,22.6179870091642,47.9444833090845,19.8892517491084,39.9066782708345,32.2107925299232,,29.9717907219429,22.6877806247463,28.9441478427563
2019-01-01,22.726135948873,16.4238978704123,36.6119119993853,18.1057096781026,46.3024611970209,16.8530605013535,28.3871924359248,26.1859445097716,37.4331379795955,35.9531907511295,31.2516845330311,32.3262784089769,,42.2841195704112,14.1452546999092,37.0185693201811,39.4384428217745,38.5620876873851,35.1008952190861,22.4852460899754,30.0516189669405,43.5530680424284,38.5176295589469,37.0958505727458,,,27.5124513514783,34.7874528376371,28.3126565846749,34.7245211657463,20.3582237390034,17.921486968699,14.4946887502633,17.3574598059896,4.25932372166568,,,35.6217744826449,14.8359837064468,34.1940893828775,23.2889351962879,47.0654086410269,20.6619118591877,39.5429697416759,32.5785832957207,,31.3047065647576,22.036480926619,29.6140297769421
2020-01-01,32.1949146282003,23.6249597464135,47.5572076902001,28.7117009197255,52.032985510734,20.0964437557735,32.5894233621011,30.2886478256059,42.9447729526823,39.6950955953815,34.7776478018028,41.0920858791992,,50.4314848967192,25.8028118573581,41.2501365328225,44.11535719707,45.3909564287933,41.6362253144588,25.7950001056361,36.4247258194908,50.554208549136,44.4473514583484,43.0732610563581,,,29.7259285261153,38.4811610303133,33.4352762030602,37.8859123311267,22.3059220957939,22.0864512877152,16.5400276038392,18.4779755168191,5.25917164753361,,,34.0705927314555,19.5603029244639,40.940474112707,26.2198955465985,58.4126621152697,26.8348703200112,44.1598743271638,38.428300208911,,36.4872315798998,25.8539425343283,35.2998185923772
2021-01-01,31.3541237019856,21.7418275497457,43.9616675902083,22.7334199866274,49.9017941756269,19.316888742853,33.465787464427,32.7188898005642,42.4528037219306,37.8098963812479,32.9923618281814,39.5232350216516,,48.8882937025368,16.7740600823787,39.8521113833531,41.6987863793182,37.5408037762191,38.3700469315018,23.3852410347936,33.3995926850127,49.9715141256033,42.8162908557443,42.1439078576095,,,30.6169157302666,32.1990924357076,,34.250037147981,21.6101785464373,24.409255182981,15.5092181659149,17.2914399854786,4.33841480109233,,,30.9717974815771,19.1392292224671,37.53778657199,30.6950384290272,55.5636267624546,23.1134061352439,42.5375218554368,38.0504122224028,,34.956698186197,22.8656312880663,30.6536679108614
2022-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
